ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.15,72.53,50.0,,,0.9,DY5a=38.9%>=20,85.49,78.26,36.19,,False,14,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$50.32, preço 4.4% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.65,True,677045141504.0,5.17,1.43,6.81,38.85,27.73,30.77,19.69,24.32,3.11,1.29,0.92,0.85,0.76,0.34,200.87,96.8,3.55,10.07,0.28,65.87,33.99,28.69,53.54,83.1,-1.9,13.5,40.83,39.57,-22.9,29.1,71.9,29.47,53.54,56.77,0.38,0.22,-0.05,52.529998779296875,True,True,True,145.78537638922103,270.431873202005,134.6271728869794,91.6400588651082,304.81624049882134,56.1476,122.94255033452461,56.56395124885097,147.86935292818882,128.784861610752,115.90637544967679,8,True,5.4,120.64796905222433,181.4950625631217,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,53.540000915527344,-1.8864440025393336,-3.667705932095733,True,False,False,sem sinal (Em Alta)
CXSE3,BOVA11+DIVO11+Wishlist+Carteira,BOVA11,Insurance,68.98,65.71,87.5,,1.6,0.3,,64.06,34.41,100.0,82.88,False,15,Não,,,False,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,59220000768.0,13.13,4.3,6.83,9.62,32.79,28.44,-1.21,75.43,,,,,,1.03,126.32,12.8,11.48,20.76,,8.23,91.77,12.84,22.04,53.7,-10.5,4.9,17.14,16.79,-18.8,22.4,26.4,15.42,22.04,11.27,0.69,0.54,0.05,19.739999771118164,True,True,False,13.565055154286151,25.16317731120081,19.920411040922744,12.461542745040267,33.70775089339822,22.898448930232796,16.112444596118866,,20.386773109160625,21.40942998557777,19.268486987019994,4,True,1.9,-2.3886159552445663,3.2764607170298055,2026-11-09,2026-11-04,próxima,"A Caixa Seguridade (CXSE3) apresenta-se como um ativo de alta qualidade e robustez financeira, refletido em sua expressiva margem líquida de 75,43% e no score máximo de segurança de 100 pontos, embora sua rentabilidade operacional mostre sinais mistos. O retorno sobre o patrimônio líquido (ROE) de 32,8% e o retorno sobre o capital investido (ROIC) de -1,2% situam-se abaixo da média dos pares do setor de seguros, que registram 34,3% e 19,5%, respectivamente, sugerindo que a companhia enfrenta desafios específicos na eficiência de alocação de capital em comparação aos seus concorrentes diretos. Essa qualidade ligeiramente abaixo da média setorial convive com múltiplos de preço elevados, visto que o preço sobre o lucro (P/L) de 13,13 e o preço sobre o valor patrimonial (P/VP) de 4,3 indicam que o mercado cobra um prêmio pelo papel, não configurando uma relação clássica de barganha de valor. No âmbito do endividamento e da rentabilidade, a forte geração de caixa operacional compensa a ausência de alavancagem financeira tradicional, sustentando um pagamento de dividendos atrativo de 6,83% que se mostra coerente com a alta lucratividade e com o perfil gerador de caixa do setor de seguros. O crescimento histórico da empresa é um forte destaque positivo, com um crescimento anual composto (CAGR) de receita nos últimos cinco anos de 12,8%, superando amplamente a média setorial que encolheu 2,5% no mesmo período. No checklist de critérios fundamentalistas, a empresa atende a quatro dos seis requisitos avaliados, confirmando sua solidez ao registrar valor de mercado robusto, ausência de venda de ações por controladores e crescimento superior aos pares, falhando apenas em superar as médias setoriais de rentabilidade. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre as metodologias, variando desde os conservadores R$ 12,49 por Graham e R$ 13,60 por Bazin até os otimistas R$ 25,23 por Gordon e R$ 33,79 por Lynch. Essa divergência resulta em uma média de R$ 20,42 e uma mediana de R$ 21,43, valores que, quando ajustados pela margem de segurança, estabelecem um preço-teto de R$ 19,29, indicando que a cotação atual de R$ 19,79 opera com um leve prêmio de 2,5% acima do valor justo sugerido. Em balanço, os prós da Caixa Seguridade concentram-se em seu crescimento de receita muito acima do setor, margem líquida excepcional, baixo risco de crédito e proventos consistentes, enquanto os contras residem no ROE e ROIC abaixo da média dos pares, nos múltiplos de preço esticados e na ausência de desconto em relação ao preço-teto ajustado.",,True,True,19.51,1.18,Lateral,19.790000915527344,-0.25265862605367007,-10.850455691593108,True,False,False,sem sinal (Lateral)
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.22,71.43,50.0,,,0.9,,77.33,81.21,52.17,58.9,False,17,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.52,True,1484293888.0,5.08,1.39,6.48,6.32,27.32,38.02,24.26,8.62,2.09,1.22,0.7,3.0,1.2,0.34,32.11,-37.3,3.28,7.78,1.2,73.04,24.14,6.46,17.36,13.2,-57.9,-16.9,13.78,12.34,-62.8,50.5,-44.0,6.46,16.13,-59.13,1.52,0.52,0.06,7.309999942779541,False,False,False,3.300518764708843,6.122462308534903,19.066436858627736,13.04876399390863,30.680563355830103,11.455033662993397,17.41161403693552,26.74372893734308,,,,7,False,9.3,,,n/d,2025-12-30,última,,,False,False,,,Lateral,7.610000133514404,-3.942183777549013,-57.94169616722489,True,False,False,sem sinal (Lateral)
VLID3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.74,67.34,70.0,,,0.7,,61.18,75.82,66.26,76.03,False,18,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$18.46, preço 3.1% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,True,True,True,True,0.1,True,1398270976.0,6.36,0.84,10.6,8.58,13.18,13.73,15.68,11.15,3.3,0.48,0.43,2.3,0.41,1.06,54.58,-32.9,10.28,7.18,1.13,45.32,54.23,16.3,22.63,9.7,-21.0,1.2,19.44,19.23,-27.9,31.7,-13.2,16.3,22.63,-28.33,0.94,0.51,0.06,17.8799991607666,False,False,False,10.960377391741769,20.293836491823683,37.18099360820741,36.69361942477358,40.955734344822325,34.43760416236415,18.08854462894318,32.51670181438627,31.452433496474367,34.43760416236415,30.993843746127737,7,True,3.7,73.34365324880072,75.90847300199677,2026-11-04,2026-08-13,última,,,False,False,,,Lateral,18.0,-0.6666713290744308,-21.688304592683583,True,False,False,sem sinal (Lateral)
TGMA3,SMALL11+DIVO11,SMALL11,Bens Industriais,66.9,66.35,70.0,,,0.7,,78.21,34.96,69.98,84.25,False,19,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$34.34, preço 0.1% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,True,True,True,0.03,True,2261665536.0,8.96,2.29,10.52,10.07,25.55,24.91,27.01,10.14,6.19,0.07,0.04,2.22,0.23,3.57,90.18,23.5,6.75,14.79,1.33,34.75,65.25,26.65,39.14,28.7,-12.4,10.8,33.05,32.87,-31.9,31.1,-2.5,26.65,39.14,-17.63,0.89,0.5,0.15,34.29999923706055,False,False,False,24.65963900868648,30.794862669866863,34.14676942767868,35.918122181064376,48.13174879143153,48.53813579735922,16.26151605789767,31.047159232348434,33.68724414579165,32.596964330013556,29.3372678970122,8,True,3.0,-14.468604811763964,-1.7864580317740186,n/d,2026-08-07,última,,,False,False,,,Em Alta,35.38999938964844,-3.0799665763959205,-13.243854945631494,True,False,False,sem sinal (Em Alta)
GRND3,SMALL11+DIVO11,SMALL11,Consumo discricionário,65.94,63.46,80.0,,,0.9,DY5a=20.2%>=20,61.95,62.75,67.72,,False,20,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3310927360.0,5.73,1.03,40.44,20.24,18.04,16.72,7.81,24.95,8.81,-3.59,-6.43,2.05,0.02,0.38,115.98,-24.5,4.89,2.66,2.01,29.93,70.07,3.37,4.83,9.0,-24.1,-4.1,3.9,4.01,-30.3,28.2,-14.7,3.37,4.83,-29.83,0.77,0.47,0.03,3.6700000762939453,True,True,False,5.305880717904654,9.842408731713133,8.486474871011303,7.165745984803115,19.214660085308612,6.059476722895763,7.749912901074474,2.364345217458438,,,,6,False,8.1,,,2026-11-05,2026-04-24,última,,,False,False,,,Lateral,3.680000066757202,-0.27173886635466493,-24.82993934927088,True,False,False,sem sinal (Lateral)
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.82,65.08,70.0,,,0.9,,67.31,74.48,56.52,48.63,False,21,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,11012103168.0,7.64,1.1,8.03,4.37,14.41,11.89,23.53,9.35,2.06,0.59,0.35,1.69,0.32,0.8,33.39,3.2,6.72,6.22,1.29,46.72,53.28,10.5,16.05,9.1,-28.6,-15.9,14.3,14.06,-34.6,38.4,-11.7,10.5,15.66,-26.83,1.46,0.66,0.11,11.460000038146973,False,False,False,3.5771869634261253,6.635681817155463,19.87500006615803,18.751363649198243,20.953437736955816,15.894572288389929,13.057555099697193,29.692300842502267,,,,6,False,8.3,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,11.510000228881836,-0.4344065138191633,-30.595103690892632,True,False,False,sem sinal (Em Baixa; sem novo topo (-0.4%))
LAVV3,SMALL11+DIVO11+Carteira,SMALL11,Imobiliário,65.47,62.91,80.0,,,0.8,,65.88,51.09,54.87,95.21,False,22,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$10.10, preço 5.5% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,2083330176.0,5.87,1.46,22.39,14.04,24.9,19.67,8.69,19.91,7.38,1.5,2.42,4.12,0.86,1.34,82.4,-30.3,3.04,4.85,1.47,60.31,33.37,9.22,18.94,15.6,-43.7,-5.9,12.97,13.33,-51.3,36.2,-28.1,9.22,18.94,-43.23,1.49,0.72,0.06,10.65999984741211,True,True,False,10.688461806966192,16.240932098129807,19.710008085741503,17.27241161456171,33.45083329902287,23.862886717736554,9.85400029896938,10.65999984741211,17.717441721067516,16.75667185634576,15.081004670711186,8,True,3.4,41.47284133753857,66.20489657294617,n/d,2026-02-03,última,"A Lavvi Empreendimentos Imobiliários (LAVV3) apresenta um perfil de investimento intrigante, onde a alta qualidade de retorno sobre o patrimônio (ROE) de 24,9%, posicionado bem acima da média do setor de 15,2%, sugere uma forte capacidade de gerar valor para o acionista, ainda que o retorno sobre o capital investido (ROIC) de 8,7% fique ligeiramente abaixo dos 9,1% dos pares setoriais. Essa assimetria positiva de rentabilidade convive com múltiplos de preço bastante atrativos, visto que o indicador preço sobre lucro (P/L) de 5,87 e a relação preço sobre valor patrimonial (P/VP) de 1,46 sinalizam que o papel está descontado frente à sua capacidade de entrega de resultados. No âmbito financeiro, a excelente margem líquida de 19,91% é sustentada por uma estrutura de capital extremamente robusta, evidenciada pela relação dívida líquida sobre EBITDA de apenas 1,5, patamar que se encontra muito abaixo da alavancagem média do setor de 16,75 e é corroborado por uma folgada liquidez corrente de 4,12. Essa solidez financeira confere total sustentabilidade ao expressivo dividendo distribuído, cujo rendimento (DY) de 22,39% mostra-se coerente com a forte geração de lucro e o baixo endividamento da companhia. Por outro lado, o crescimento histórico acende um sinal de alerta, dado que a taxa de crescimento anual composta (CAGR) da receita nos últimos cinco anos recuou 30,3%, desempenho significativamente abaixo da média setorial de 0,2%, o que justifica o atendimento de apenas 5 dos 8 critérios do checklist de qualidade, penalizado também pela ocorrência de venda de ações por parte de iniciados. Sob a ótica de avaliação por preço-teto, os diferentes métodos de valuation revelam uma dispersão relevante, variando desde os conservadores R$ 11,13 pelo método de Bazin até os otimistas R$ 34,83 por Lynch, estabelecendo uma média de R$ 18,32 e uma mediana de R$ 17,45. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 15,70, o papel, cotado atualmente a R$ 11,10, oferece um potencial de valorização (upside) estimado em 41,5%, embora seu comportamento gráfico recente aponte para uma tendência lateralizada. Em suma, os principais pontos positivos residem no pagamento excepcional de proventos, na sólida saúde financeira e no valuation descontado, enquanto os pontos negativos concentram-se na contração recente de receita e nas transações de insiders, desenhando um cenário de alta eficiência operacional que ainda busca retomar a trajetória de expansão de suas vendas.",,False,True,10.43,2.21,Lateral,10.850000381469727,-1.7511569343546918,-43.83561588771203,True,False,False,sem sinal (Lateral)
DIRR3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,65.4,64.59,70.0,,,0.9,,71.57,49.54,54.44,91.1,False,23,Não,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.5,True,3766487296.0,6.97,2.56,13.53,12.12,36.78,26.14,9.99,17.73,5.09,0.6,0.83,4.18,1.16,1.22,84.48,8.6,5.0,5.44,1.01,82.45,14.5,10.3,16.95,11.7,-32.1,-9.0,13.85,13.87,-39.2,40.3,-15.6,10.3,16.88,-30.73,1.49,0.64,0.07,11.510000228881836,False,False,True,9.964568242144034,17.786467648921583,21.054539132872453,12.924990114938062,29.44249166498241,24.987882615854993,10.337403872631652,9.743002389622216,17.030168210245925,15.355728881929823,13.82015599373684,8,True,3.0,20.07085767955219,47.95975561766221,n/d,2025-12-17,última,,,False,False,,,Lateral,11.460000038146973,0.4363018374208272,-33.30580919381927,True,False,False,sem sinal (Lateral)
B3SA3,BOVA11+AUVP11,BOVA11,Produtos financeiros,65.17,64.91,66.66666666666667,,,0.4,,93.23,24.82,,37.67,False,25,Fundo duplo,,,False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,86941990912.0,16.34,4.66,4.48,3.56,28.49,23.11,22.2,49.45,,,,,,1.37,58.17,33.0,13.73,9.25,0.57,63.98,35.97,11.68,19.55,49.1,-10.9,9.1,14.98,15.06,-27.8,35.2,32.2,13.18,19.55,17.07,1.63,0.8,0.07,17.420000076293945,False,False,True,4.429350524734801,8.216445223383054,14.125765055746312,9.46935563034271,16.501189774882537,9.21981960004699,10.834722409144849,,8.99784510097779,8.718132411715022,7.84631917054352,4,True,3.2,-54.957984292886394,-48.347617327381464,2026-11-12,2026-06-25,última,"A B3SA3 apresenta uma robusta qualidade operacional no setor de produtos financeiros, evidenciada por um ROE de 28,5% e um ROIC de 22,2%, ambos significativamente acima dos pares setoriais que registram 17,1% e 2,4%, respectivamente. Essa elevada rentabilidade, contudo, convive com múltiplos de preço esticados, visto que o P/L de 16,34 e o P/VP de 4,66 indicam que o mercado cobra um prêmio alto por essa eficiência, o que é corroborado pelo score de valor de apenas 25,0 em contraste com o score de qualidade de 93,0. O crescimento histórico da companhia é outro ponto de destaque, com um CAGR de receita de cinco anos de 33,0% que supera com folga a média setorial de 6,8%, refletindo uma forte dominância de mercado. No que tange aos proventos, o dividend yield de 4,48% mostra-se moderado e sustentável quando amparado por uma expressiva margem líquida de 49,45%, embora o score de dividendos de 38,0 sugira que a distribuição não é o único foco da alocação de capital. Sob a ótica do checklist de critérios fundamentalistas, a empresa demonstra solidez ao atender 5 de 6 requisitos, falhando apenas devido à presença de venda de ações por parte de insiders. No entanto, a análise de valuation sinaliza um claro sinal de alerta, pois o preço atual de R$ 17,26 está muito acima de todas as referências de preço-teto calculadas. Há uma dispersão notável entre os métodos de avaliação, variando desde o conservador modelo de Bazin a R$ 4,39 até o mais otimista de Lynch a R$ 16,35, resultando em uma média de R$ 8,94 e uma mediana de R$ 8,68. Frente ao preço-teto ajustado com margem de segurança de R$ 7,81, o papel apresenta um expressivo upside negativo de -54,7%, indicando que o preço de tela atual embutiu expectativas excessivamente otimistas. Em balanço, os prós residem na rentabilidade excepcional, margem líquida quase na metade da receita e crescimento muito acima da média do setor, enquanto os contras concentram-se no valuation severamente esticado perante os modelos matemáticos e na venda de papéis por insiders.",Fundo duplo,False,False,,,Em Alta,17.260000228881836,0.9269979449036958,-13.034053038809601,True,True,True,Fundo duplo — rompeu pescoço ~R$16.00 (candidato)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.49,61.16,70.0,,,0.8,,85.81,39.37,43.28,40.41,False,29,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,14760860672.0,10.89,2.24,3.81,3.71,20.52,17.07,18.7,43.42,7.97,2.13,1.59,1.64,0.75,0.89,40.4,62.0,11.56,10.89,0.29,52.11,47.88,25.88,35.12,16.2,-14.4,2.9,28.63,29.17,-25.0,27.3,13.3,26.35,35.12,-1.83,1.26,0.8,0.05,30.059999465942383,False,False,False,7.965922412238541,14.77678607470249,36.57437951549463,28.869700506566065,43.998335817948224,26.33005471180759,28.5930136228786,27.023981657966722,29.45232170105205,28.5930136228786,25.733712260590742,7,True,5.5,-14.392173260858742,-2.0215494866486106,2026-10-29,2026-07-01,última,,,False,False,,,Em Alta,29.43000030517578,2.140669909051285,-14.791482765733976,True,False,False,sem sinal (Em Alta)
BBSE3,BOVA11+DIVO11+AUVP11,BOVA11,Insurance,62.09,59.81,75.0,,1.3,0.3,,68.1,30.86,61.0,92.47,False,31,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,80018268160.0,8.83,7.45,11.14,12.81,84.38,83.67,0.0,87.93,,,,,,,113.07,-0.1,9.36,28.81,,55.04,44.96,28.18,41.79,46.3,-1.4,14.1,32.74,33.04,-9.8,18.8,30.2,30.7,41.79,15.07,0.57,0.53,0.06,41.220001220703125,True,True,True,37.70337031836776,54.896107183543464,48.549038810341166,24.10686696406342,,59.50416498381771,12.470700903205769,,50.16317032401752,51.72257299694232,46.55031569724809,4,True,1.6,12.931378745005384,21.696188351451596,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,41.790000915527344,-1.3639619103536171,-4.094924011815449,True,False,False,sem sinal (Em Alta)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.39,61.64,60.0,,,0.9,,75.56,50.76,66.19,17.12,False,33,Fundo duplo,,,False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5577403392.0,9.58,1.76,2.94,1.97,18.4,21.98,17.32,18.56,6.32,1.1,0.89,4.19,0.4,0.64,18.92,0.4,7.43,10.38,1.73,37.54,62.46,20.42,35.35,16.2,-32.9,3.9,27.3,26.86,-42.2,38.3,-26.5,20.42,32.35,-41.63,1.15,0.52,0.03,23.719999313354492,False,False,False,3.3458061809818,6.206470465721238,32.80688840312599,27.401027132262428,41.828935417610076,10.845765780261933,29.833516435048463,14.992051043802284,,,,6,False,12.5,,,n/d,2025-12-22,última,"A Vivara (VIVA3) apresenta-se como uma opção robusta no setor de consumo discricionário, destacando-se por uma notável eficiência operacional traduzida em um ROE de 18,4% e um ROIC de 17,3%, ambos confortavelmente acima das médias setoriais de 12,5% e 13,1%, respectivamente. Essa elevada qualidade de retorno convive com múltiplos de preço bastante atrativos, visto que o P/L de 9,58 e o P/VP de 1,76 sugerem que o mercado ainda não precifica totalmente a capacidade de geração de valor da companhia, uma assimetria reforçada pelo PEG de 0,64. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente saudável, com uma relação Dívida Líquida/EBITDA de apenas 1,1 vez — bem abaixo dos 2,68 do setor — e uma liquidez corrente folgada de 4,19, o que mitiga riscos de crédito. Por outro lado, o dividend yield de 2,94% mostra-se tímido, o que é coerente com a estratégia de retenção de lucros para reinvestimento, embora a sustentabilidade desses proventos futuros seja garantida pelo baixo endividamento e margem líquida robusta de 18,56%. O grande ponto de atenção reside no crescimento, dado que o CAGR de receita de cinco anos de 0,4% ficou severamente abaixo da média setorial de 33,9%, indicando uma expansão histórica recente mais lenta que a de seus pares. No checklist de critérios fundamentalistas, o papel revela solidez ao atender 6 de 8 requisitos, falhando apenas no crescimento frente ao setor e na ocorrência de vendas por insiders. Quanto ao valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos: enquanto os modelos focados em dividendos, como Bazin (R$ 3,35) e Gordon (R$ 6,22), apontam desvalorização devido ao baixo payout atual, as metodologias baseadas em fluxo de caixa e lucros, como o DCF (R$ 32,86), Graham (R$ 27,45) e Lynch (R$ 41,90), indicam um expressivo potencial de valorização frente ao preço atual de R$ 23,76. Em balanço, os prós da empresa concentram-se na sua alta rentabilidade, endividamento sob controle e múltiplos de valuation descontados, ao passo que os contras residem no fraco crescimento histórico de receita e no baixo retorno imediato via dividendos.",Fundo duplo,False,False,,,Em Alta,23.760000228881836,-0.1683540199579614,-33.91192507106471,True,True,True,Fundo duplo — rompeu pescoço ~R$23.54 (candidato)
TOTS3,BOVA11+SMALL11+AUVP11,BOVA11,Tecnologia de informação,60.99,57.63,80.0,,,0.5,,85.61,31.23,49.31,14.38,False,36,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$30.00, preço 16.3% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19900172288.0,14.12,3.69,2.02,1.39,26.12,14.98,23.37,21.63,8.05,2.09,1.25,1.84,0.92,0.94,19.61,269.5,16.48,7.39,1.0,42.41,54.01,27.05,47.43,29.0,-26.4,12.1,36.7,37.25,-43.0,38.4,-13.9,27.05,46.82,-29.03,0.93,0.42,-0.03,34.900001525878906,False,False,True,3.4622096309330157,6.422398865380743,32.74964732421356,22.934336142894026,40.50785819555565,10.59424454785779,29.907225103621446,24.952953773634473,,,,6,False,11.7,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-1.5514787735506408,-26.8094683944325,True,False,False,sem sinal (Em Alta)
BBDC3,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.97,59.52,62.5,15.65,,0.4,,48.05,67.75,66.43,76.71,False,39,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,164555800576.0,6.67,0.94,9.07,8.73,14.13,11.35,0.0,26.07,,,,,,1.13,58.26,17.8,,1.07,,92.32,7.66,12.87,17.94,20.7,-13.4,0.0,15.26,15.4,-22.4,23.7,4.0,13.91,17.94,-11.13,1.14,0.84,-0.04,15.539999961853027,False,False,True,9.695441709031233,17.741209245379512,30.451785520994875,29.438483146744353,34.09129930825896,25.417422437650767,14.86121743647701,,20.826464728264096,21.57931584151514,19.421384257363627,4,True,3.1,24.976732979655523,34.01843487379712,2026-11-04,2026-10-02,próxima,,,False,False,,,Lateral,15.59000015258789,-0.3207196295412662,-14.4729101314781,True,False,False,sem sinal (Lateral)
ITUB4,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.65,56.94,75.0,15.95,,0.4,,58.08,39.51,70.71,67.81,False,41,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$44.26, preço 5.9% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,458840539136.0,9.8,2.2,7.52,7.17,22.45,19.06,0.0,32.58,,,,,,1.47,70.26,8.1,8.17,1.58,,92.99,6.67,33.37,48.38,24.8,-14.0,1.1,39.54,39.81,-22.5,24.1,8.5,37.49,48.38,-6.63,1.18,0.85,0.04,41.630001068115234,False,False,True,21.31848549056865,39.545790585004845,56.285460627808845,42.527837795037776,58.81766549570885,44.840063511866106,29.17609402229871,,40.497450053812116,42.19292704843548,37.97363434359193,4,True,2.6,-8.783008961591754,-2.720516419036434,n/d,2026-10-01,próxima,,,False,False,,,Lateral,41.40999984741211,0.5312755892629584,-14.476368308712019,True,False,False,sem sinal (Lateral)
