ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.3,72.7,50.0,,,0.9,DY5a=38.9%>=20,85.2,78.9,36.83,,False,14,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.65,True,686196129792.0,5.03,1.39,7.01,38.85,27.73,30.77,19.69,24.32,3.05,1.29,0.92,0.85,0.76,0.34,195.42,96.8,3.6,10.07,0.28,65.87,33.99,28.69,53.54,85.5,-0.6,14.9,41.12,39.74,-22.9,29.2,74.2,29.47,53.54,57.49,1.84,44.4,-2.83,1.55,0.38,0.23,-0.05,53.2400016784668,True,True,True,147.74507508990564,274.06711429177494,140.24453722458944,95.50759890732544,317.5348012632214,55.59713333333333,128.07236984283264,56.863669683010514,151.95403745449917,134.15845353371105,120.74260818033996,8,True,5.7,126.7892644135189,185.4132844927347,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,53.540000915527344,-0.5603272916148594,-2.3835702516287305,True,False,False,sem sinal (Em Alta)
CXSE3,BOVA11+DIVO11+Wishlist+Carteira,BOVA11,Insurance,68.76,65.45,87.5,,1.6,0.3,,64.0,33.83,100.0,81.94,False,15,Não,,,False,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,60959997952.0,13.25,4.35,6.77,9.62,32.79,28.44,-1.21,75.43,,,,,,1.04,127.45,12.8,11.82,20.76,,8.23,91.77,12.84,22.04,58.2,-7.8,7.9,17.15,16.85,-18.8,22.4,30.2,15.42,22.04,13.49,1.41,49.9,-2.09,1.53,0.69,0.54,0.05,20.31999969482422,True,True,False,13.961384238448701,25.89836776232234,20.319999694824215,12.695867712259956,34.38153776845524,22.898448930232796,16.435648270681543,,20.769550156457015,21.609224312528504,19.448301881275654,4,True,1.9,-4.289851509055865,2.212354667245897,2026-11-09,2026-11-04,próxima,"A Caixa Seguridade (CXSE3) apresenta-se como um ativo de alta solidez no setor de seguros, destacando-se por uma margem líquida robusta de 75,43%, embora entregue uma rentabilidade sobre o patrimônio (ROE) de 32,8% e um retorno sobre o capital investido (ROIC) de -1,2%, ambos abaixo da média dos seus pares setoriais que registram 34,3% e 19,5%, respectivamente. Essa qualidade operacional ligeiramente abaixo da média dos concorrentes convive com múltiplos de preço esticados, uma vez que o preço sobre o lucro (P/L) de 13,25 e o preço sobre o valor patrimonial (P/VP) de 4,35 sugerem que o mercado cobra um prêmio elevado pelo papel, limitando a percepção de barganha. Por outro lado, a excelente geração de caixa suporta um dividendo atrativo de 6,77%, patamar que se mostra sustentável e coerente com a forte lucratividade da companhia, beneficiada pela ausência de alavancagem financeira preocupante em sua estrutura de capital. No quesito expansão, a empresa demonstra forte vigor ao registrar um crescimento anual composto (CAGR) de receita nos últimos cinco anos de 12,8%, superando com folga a média do setor que encolheu 2,5% no mesmo período. Esse desempenho operacional positivo reflete-se no checklist de critérios fundamentalistas, no qual a seguradora atende a 4 de 6 requisitos avaliados, penalizada justamente por não superar os pares em rentabilidade, mas chancelada pelo porte robusto e pela ausência de venda de ações por controladores. Sob a ótica do valuation, o preço atual de R$ 20,32 encontra-se muito próximo da média dos modelos de preço-teto calculados em R$ 20,77, revelando uma expressiva dispersão entre as metodologias, que variam desde os conservadores R$ 12,70 de Graham até os otimistas R$ 34,38 de Lynch. Diante da mediana de R$ 21,61 e de um preço-teto ajustado com margem de segurança de R$ 19,45, o papel exibe um upside negativo de -4,3% em relação a essa métrica ajustada, o que indica escassa margem de segurança para novos aportes no momento atual de tendência lateralizada. Em balanço, os principais prós da companhia residem em seu crescimento de receita muito acima do setor, margem líquida excepcional, pontuação máxima em segurança e proventos consistentes, enquanto os contras ficam por conta do ROE e ROIC abaixo dos pares, múltiplos de valuation elevados e ausência de desconto frente ao preço-teto ajustado.",,True,True,19.51,4.15,Lateral,19.979999542236328,1.7017025043927214,-8.231067165917526,True,False,False,sem sinal (Lateral)
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.7,72.0,50.0,,,0.9,,77.55,82.71,52.95,58.33,False,16,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.52,True,1502568320.0,4.83,1.32,6.82,6.32,27.32,38.02,24.26,8.62,2.0,1.22,0.7,3.0,1.2,0.32,30.53,-37.3,3.47,7.78,1.2,73.04,24.14,6.46,17.36,14.6,-57.4,-14.6,13.75,12.28,-62.8,50.4,-43.3,6.46,16.13,-60.01,3.17,-51.3,-5.74,-1.35,1.54,0.53,0.07,7.400000095367432,False,False,False,3.3411544938574043,6.1978415861054845,20.300207300956203,13.901525267222153,32.6658725350963,10.95072400487419,18.538302516344913,30.296191948773824,,,,6,False,9.8,,,n/d,2025-12-30,última,,,False,False,,,Lateral,7.610000133514404,-2.7595273910986373,-57.423877591005,True,False,False,sem sinal (Lateral)
VLID3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.73,67.33,70.0,,,0.7,,61.29,75.66,66.67,75.0,False,18,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$18.46, preço 2.2% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.1,True,1412347520.0,6.32,0.83,10.67,8.58,13.18,13.73,15.68,11.15,3.28,0.48,0.43,2.3,0.41,1.05,54.24,-32.9,10.38,7.18,1.13,45.32,54.23,16.3,22.63,10.8,-20.2,2.5,19.44,19.22,-27.9,31.6,-12.3,16.3,22.63,-29.01,1.99,-12.3,-3.08,-0.49,0.93,0.51,0.07,18.059999465942383,False,False,False,11.071016075883916,20.53673482076466,37.86313179173046,37.40342800242791,41.75926398859789,34.532912514074596,18.467201915316533,30.951412756789207,31.644869398528755,34.532912514074596,31.079621262667136,7,True,3.8,72.09093123882538,75.22076597070102,2026-11-04,2026-08-13,última,,,False,False,,,Em Alta,18.0,0.33333036634657365,-20.899937114510216,True,False,False,sem sinal (Em Alta)
TGMA3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.65,67.23,70.0,,,0.7,,78.44,38.36,70.06,83.33,False,19,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$34.49, preço 1.4% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2241884160.0,8.75,2.23,10.78,10.06,25.55,24.91,27.01,10.14,6.04,0.07,0.04,2.22,0.23,2.87,88.07,23.5,6.69,14.79,1.33,34.75,65.25,26.65,39.14,27.6,-13.1,9.8,33.05,32.87,-31.9,31.2,-3.4,26.65,39.14,-20.11,1.96,1.4,-2.58,-0.2,0.9,0.5,0.15,34.0,False,False,False,24.44311939590777,32.200907282992695,36.564051133177216,36.51015847685579,50.955952954290325,48.79421604864825,17.827069942077696,29.668707249006655,34.62052281036955,34.35553287992424,30.919979591931817,8,True,2.9,-9.058883553141717,1.8250670893221965,n/d,2026-08-07,última,,,False,False,,,Em Alta,35.38999938964844,-3.9276615247837876,-14.002653135297438,True,False,False,sem sinal (Em Alta)
GRND3,SMALL11+DIVO11,SMALL11,Consumo discricionário,65.94,63.46,80.0,,,0.9,DY5a=20.2%>=20,61.63,63.4,67.63,,False,20,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3401143296.0,5.73,1.03,40.44,20.24,18.04,16.72,7.81,24.95,8.81,-3.59,-6.43,2.05,0.02,0.38,115.98,-24.5,5.03,2.66,2.01,29.93,70.07,3.37,4.83,11.9,-22.0,-1.0,3.89,4.01,-30.3,28.2,-12.4,3.37,4.83,-29.11,1.78,-10.2,-2.47,-0.47,0.77,0.48,0.03,3.7699999809265137,True,True,False,5.450756985224823,10.111154207592046,8.717713742980155,7.360997728728182,19.73821979542677,6.059476722895763,7.961081984155465,2.4318100707924946,,,,6,False,8.1,,,2026-11-05,2026-04-24,última,,,False,False,,,Lateral,3.690000057220459,2.168019579010938,-22.781710809753207,True,False,False,sem sinal (Lateral)
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.9,65.18,70.0,,,0.9,,67.32,75.17,56.52,47.92,False,21,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,11165850624.0,7.65,1.1,8.03,4.37,14.41,11.89,23.53,9.35,2.06,0.59,0.35,1.69,0.32,0.8,33.44,3.2,6.81,6.22,1.29,46.72,53.28,10.5,16.05,10.7,-27.6,-14.2,14.29,14.03,-34.6,38.5,-10.5,10.5,15.66,-27.21,2.42,-17.9,-3.97,-0.85,1.47,0.66,0.11,11.619999885559082,False,False,False,3.6282679001624785,6.730436954801397,20.126143592635007,19.000731574741604,21.20843024058883,15.762393226573483,13.215097238247733,30.18585628328376,,,,6,False,8.3,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,11.399999618530273,1.9298269683378333,-29.626100830321434,True,False,False,sem sinal (Em Baixa)
LAVV3,SMALL11+DIVO11+Carteira,SMALL11,Imobiliário,65.8,63.29,80.0,,,0.8,,65.64,52.96,55.31,94.44,False,22,Bandeira de alta,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,2145869056.0,5.74,1.43,22.89,14.04,24.9,19.67,8.69,19.91,7.25,1.5,2.42,4.12,0.86,1.19,80.59,-30.3,3.13,4.85,1.47,60.31,33.37,9.22,18.94,19.1,-42.0,-2.3,12.97,13.33,-51.3,36.3,-26.0,9.22,18.94,-42.71,2.29,-17.6,-3.55,-0.32,1.5,0.72,0.06,10.979999542236328,True,True,False,11.011983409741612,17.628551854850855,21.873258371895243,18.178984365309027,36.101730422154176,23.96565346153488,10.920187081674015,11.810992082058737,18.93641763115232,17.90376811007994,16.113391299071946,8,True,3.3,46.75220374180531,72.46282714594254,n/d,2026-02-03,última,"A incorporadora Lavvi (LAVV3) apresenta uma interessante assimetria no setor imobiliário, onde a alta qualidade de retorno sobre o patrimônio (ROE de 24,9%, bem acima dos 16,2% da média do setor) convive com múltiplos de preço bastante descontados, evidenciados pelo P/L de 5,74 e P/VP de 1,43. Essa forte rentabilidade sobre o capital próprio contrasta com um retorno sobre o capital investido (ROIC de 8,7%) ligeiramente abaixo dos pares setoriais de 9,4%, sugerindo que a eficiência na alocação de recursos de terceiros ainda tem espaço para otimização. No campo da solidez financeira, a companhia demonstra excelente controle de endividamento, com uma relação Dívida Líquida/EBITDA de apenas 1,5 vezes — patamar substancialmente inferior à alavancagem média do setor de 18,46 vezes —, o que, somado a uma robusta liquidez corrente de 4,12, garante uma estrutura de capital altamente defensiva. Essa folga no balanço e a margem líquida saudável de 19,91% dão sustentabilidade ao expressivo Dividend Yield de 22,89%, indicando que a distribuição de proventos está amparada pela geração de lucro e pelo baixo endividamento, sem comprometer a saúde do negócio. Por outro lado, o crescimento histórico da empresa acende um sinal de alerta, visto que o CAGR de receita nos últimos cinco anos recuou 30,3%, posicionando-se bem abaixo da expansão média de 8,6% observada nos concorrentes diretos. Essa dicotomia entre rentabilidade presente e contração passada reflete-se no checklist de critérios fundamentalistas, no qual o papel atende a 5 dos 8 requisitos avaliados, penalizado justamente pelo ROIC inferior ao setor, pelo recuo na receita e por vendas recentes de insiders. Sob a ótica do valuation, o preço atual de R$ 10,98 encontra-se abaixo de todas as métricas de preço-teto estimadas, as quais revelam uma dispersão relevante que vai desde R$ 11,01 pelo método de Bazin até R$ 36,1 pelo modelo de Lynch. A média desses modelos de precificação situa-se em R$ 18,94 e a mediana em R$ 17,90, o que resulta em um preço-teto ajustado com margem de segurança de R$ 16,11, sinalizando um potencial de valorização (upside) de 46,8% frente à cotação de tela. Em suma, o investimento em LAVV3 traz como pontos positivos um balanço desalavancado, margens robustas e um patamar de dividendos altamente atrativo, enquanto os principais riscos residem na perda de tração histórica de faturamento e na necessidade de melhora do retorno sobre o capital investido.",Bandeira de alta,False,True,10.43,5.27,Em Alta,10.850000381469727,1.1981489050324923,-42.14963220730087,True,True,True,"Bandeira de alta — mastro +15%, recuo 41%, bandeira 9d (candidato)"
DIRR3,BOVA11+SMALL11+DIVO11,BOVA11,Consumo discricionário,65.21,64.37,70.0,,,0.9,,71.44,48.86,54.89,90.28,False,25,Não,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.5,True,3740308224.0,6.97,2.56,13.53,12.12,36.78,26.14,9.99,17.73,5.09,0.6,0.83,4.18,1.16,1.22,84.48,8.6,4.97,5.44,1.01,82.45,14.5,10.3,16.95,11.0,-32.6,-9.2,13.84,13.85,-39.2,40.2,-16.1,10.3,16.88,-32.81,2.53,-16.4,-4.26,-0.63,1.49,0.64,0.07,11.430000305175781,False,False,False,9.895309800973829,17.6628433079493,20.908200148700104,12.835155344952398,29.23785247124721,24.98788261421612,10.265554038840103,9.700714605350223,16.93668904152866,15.248999326450848,13.724099393805764,8,True,3.0,20.070857632358585,48.17750296873846,n/d,2025-12-17,última,,,False,False,,,Lateral,11.470000267028809,-0.34873549190761466,-33.76936523813134,True,False,False,sem sinal (Lateral)
B3SA3,BOVA11,BOVA11,Produtos financeiros,64.87,64.55,66.66666666666667,,,0.4,,93.32,23.58,,37.5,False,26,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$16.00, preço 10.2% acima do pescoço; falta fechar acima e segurar",False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,88039989248.0,16.45,4.69,4.46,3.56,28.49,23.11,22.2,49.45,,,,,,1.39,58.55,33.0,13.84,9.25,0.57,63.98,35.97,11.68,19.55,51.0,-9.8,10.7,15.05,15.1,-27.8,35.2,33.9,13.18,19.55,17.19,2.22,21.7,-3.36,0.81,1.63,0.8,0.07,17.639999389648438,False,False,False,4.484319614214929,8.318412884368692,14.20851014667731,9.526216608174794,16.481262677933397,9.21092651418681,10.82542503673127,,9.055542289861936,8.76466969927775,7.888202729349975,4,True,3.2,-55.2822959054128,-48.66472447172566,2026-11-12,2026-06-25,última,,,False,False,,,Em Alta,17.3700008392334,1.5543957246403561,-11.935749449091393,True,False,False,sem sinal (Em Alta)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.39,61.05,70.0,,,0.8,,85.75,38.58,43.95,40.28,False,30,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,14898354176.0,11.17,2.29,3.72,3.71,20.52,17.07,18.7,43.42,8.12,2.13,1.59,1.64,0.75,0.93,41.44,62.0,11.67,10.89,0.29,52.11,47.88,25.88,35.12,17.2,-13.6,4.2,28.69,29.2,-25.0,27.4,14.4,26.35,35.12,-2.31,1.72,5.3,-2.81,0.1,1.26,0.8,0.05,30.34000015258789,False,False,False,8.039991777075715,14.914184746475451,35.989704746803,28.4552568410007,42.716202044496704,26.280077410741473,27.772226722962703,28.137290297079065,29.1807061156513,28.137290297079065,25.323561267371158,7,True,5.3,-16.53407666442892,-3.821008672070514,2026-10-29,2026-07-01,última,,,False,False,,,Em Alta,30.350000381469727,-0.032949682886795895,-13.997798036440855,True,False,False,sem sinal (Em Alta)
BBSE3,BOVA11+DIVO11,BOVA11,Insurance,61.97,59.67,75.0,,1.3,0.3,,68.24,30.37,61.0,91.67,False,31,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,82211872768.0,8.91,7.52,11.04,12.8,84.38,83.67,0.0,87.93,,,,,,,114.04,-0.1,9.62,28.81,,55.04,44.96,28.18,42.35,50.3,0.0,16.7,32.78,33.15,-9.8,18.7,33.8,30.7,42.35,17.09,1.18,35.2,-1.8,1.49,0.56,0.52,0.05,42.349998474121094,True,True,False,38.71601436201549,56.37051691109456,49.43209698438377,24.54126165022488,,59.50416498381771,12.697530406702972,,51.00569831032788,52.901306947739165,47.61117625296525,4,True,1.5,12.423088473212385,20.438489133585303,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,42.15999984741211,0.4506608809218271,-1.4658005463590862,True,False,False,sem sinal (Em Alta)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.56,61.83,60.0,,,0.9,,75.3,52.05,66.32,16.67,False,32,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$23.54, preço 3.1% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.27,True,5361079296.0,9.33,1.72,3.02,1.98,18.4,21.98,17.32,18.56,6.15,1.1,0.89,4.19,0.4,0.62,18.43,0.4,7.14,10.38,1.73,37.54,62.46,20.42,35.35,11.7,-35.5,0.2,27.24,26.82,-42.2,38.4,-29.3,20.42,32.35,-46.01,2.42,-23.7,-3.82,-0.74,1.14,0.52,0.04,22.799999237060547,False,False,False,3.217519393347167,5.968498474658995,32.37942013837644,26.997344363539256,41.483950703404986,10.853405399094557,29.56913084334755,14.941039146348475,,,,6,False,12.9,,,n/d,2025-12-22,última,,,False,False,,,Em Alta,23.760000228881836,-4.040408175814514,-36.47520651022179,True,False,False,sem sinal (Em Alta)
TOTS3,BOVA11+SMALL11,BOVA11,Tecnologia de informação,60.95,57.59,80.0,,,0.5,,85.32,31.15,50.11,13.89,False,34,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$35.56, preço 3.6% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19552348160.0,14.02,3.66,2.04,1.39,26.12,14.98,23.37,21.63,8.0,2.09,1.25,1.84,0.92,0.93,19.47,269.5,16.19,7.39,1.0,42.41,54.01,27.05,47.43,26.8,-27.7,10.2,36.3,37.19,-43.0,38.4,-15.4,27.05,46.82,-32.11,2.42,-21.7,-3.47,-0.65,0.93,0.42,-0.03,34.290000915527344,False,False,False,3.401663474801664,6.310085745757087,32.40674123614388,22.706186792298514,40.08368775892535,10.59424454785779,29.594080676025744,24.434193501292658,,,,6,False,11.8,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-3.2722138856053573,-28.08873698973744,True,False,False,sem sinal (Em Alta)
ITSA4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Financial Services,59.56,58.3,66.66666666666667,,,0.4,,60.91,44.4,,81.25,False,39,Fundo duplo,,,False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,159032295424.0,8.61,1.67,8.08,9.45,19.36,17.48,0.38,214.29,,,,,,2.39,81.39,28.4,7.47,0.38,0.64,16.02,79.82,9.78,14.79,45.1,-4.0,7.3,12.8,12.34,-17.7,24.4,25.1,11.35,14.79,8.39,1.53,34.6,-2.3,1.07,1.23,0.88,0.06,14.1899995803833,False,False,True,9.58113742330037,13.366362697032287,16.42280619025036,17.75063240560776,21.517268380200953,17.129453099582612,8.135309809082422,,14.124939852541408,14.894584443641323,13.40512599927719,4,True,1.8,-5.531174096658498,-0.45848999130227996,n/d,2026-12-01,próxima,,Fundo duplo,True,False,,,Em Alta,13.949999809265137,1.7204284903198586,-5.5413579343152275,True,True,True,Fundo duplo — rompeu pescoço ~R$14.14 (candidato)
BBDC3,BOVA11+DIVO11,BOVA11,Produtos financeiros,59.53,59.01,62.5,15.65,,0.4,,47.57,66.98,66.43,75.69,False,40,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,169850404864.0,6.76,0.96,8.94,8.73,14.13,11.35,0.0,26.07,,,,,,1.17,59.05,17.8,,1.07,,92.32,7.66,12.89,17.94,24.5,-10.6,3.5,15.27,15.42,-22.4,23.7,7.3,13.91,17.94,-9.41,1.49,17.4,-2.18,0.45,1.14,0.84,-0.04,16.040000915527344,False,False,False,10.007336212677979,18.045437849895816,30.56177614919045,29.866661739898618,34.45613837891668,25.41146346784783,14.969558038078942,,21.00650341990302,21.72845065887182,19.55560559298464,4,True,3.1,21.917733645850703,30.963230803608678,2026-11-04,2026-10-02,próxima,,,False,False,,,Lateral,15.8100004196167,1.4547785566486393,-11.721058432916042,True,False,False,sem sinal (Lateral)
CMIN3,BOVA11+DIVO11+Wishlist,BOVA11,Materiais,59.42,64.61,30.0,,,1.0,,82.2,43.72,34.48,97.92,False,41,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$6.40, preço 5.0% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,False,True,False,3,10,True,True,True,False,True,True,True,True,True,True,True,0.16,True,36168060928.0,15.34,4.88,16.53,16.6,31.79,32.01,20.33,13.41,5.95,0.2,0.14,1.17,1.24,0.17,254.62,90.7,15.95,8.29,0.53,80.09,19.91,4.08,6.72,64.7,0.0,33.0,5.19,5.16,-34.6,39.3,32.5,4.08,6.72,15.79,2.48,15.2,-3.96,0.74,1.09,0.48,-0.08,6.71999979019165,False,False,False,7.967335362768566,14.77940709793569,5.804432674057325,3.684155289854256,13.142111714846775,6.133333333333334,5.3006517249881995,5.574841726721823,7.798283615563246,5.968883003695329,5.371994703325797,8,True,4.0,-20.059600133222766,16.04589075948235,n/d,2026-04-17,última,,,True,False,,,Em Alta,6.659999847412109,0.9009000623754648,-2.0408212915155044,True,False,False,sem sinal (Em Alta)
ITUB4,BOVA11+DIVO11,BOVA11,Produtos financeiros,59.3,56.53,75.0,15.95,,0.4,,58.01,38.47,70.71,66.67,False,42,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$44.26, preço 4.1% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,False,,True,False,True,True,True,,True,467658047488.0,9.92,2.23,7.43,7.17,22.45,19.06,0.0,32.58,,,,,,1.53,71.12,8.1,8.35,1.58,,92.99,6.67,33.37,48.38,27.2,-12.3,3.2,39.62,39.87,-22.5,24.1,10.6,37.49,48.38,-6.11,1.52,20.0,-2.45,0.47,1.18,0.85,0.04,42.43000030517578,False,False,False,21.728024494139955,40.30548543662962,56.673135488264016,42.79135377714899,58.39690870938946,44.75892126044577,28.858049657476908,,40.866391669869834,42.53220334853769,38.27898301368393,4,True,2.6,-9.783212966381939,-3.6851487722360687,n/d,2026-10-01,próxima,,,False,False,,,Lateral,41.91999816894531,1.2166082025458769,-12.832863037123332,True,False,False,sem sinal (Lateral)
ISAE4,BOVA11+DIVO11,BOVA11,Serviços públicos,59.24,59.11,60.0,,,0.1,,59.97,49.06,60.75,77.08,True,43,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,19687745536.0,6.92,0.88,6.26,8.95,12.71,14.91,9.63,26.39,7.61,3.41,4.96,5.28,0.79,1.43,61.95,220.0,9.39,6.2,0.28,54.58,44.81,21.41,31.63,30.3,-11.8,0.0,26.95,26.63,-19.9,24.9,7.1,25.09,31.63,-9.61,1.57,22.7,-2.32,0.63,0.98,0.69,0.05,27.899999618530273,False,False,False,17.839965212904982,28.574038271998365,46.12620088821367,53.62916969095082,55.592055514635135,42.40762785522807,23.02756073619281,33.27936286396023,37.559497629260505,37.84349535959415,34.059145823634736,8,True,3.1,22.075793151673583,34.62185714266,n/d,2026-04-20,última,,,False,False,,,Lateral,27.700000762939453,0.7220175093222592,-12.930598788582826,True,False,False,sem sinal (Lateral)
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,58.7,58.47,60.0,,,0.0,,78.24,18.79,66.11,53.47,True,44,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,243944374272.0,15.0,2.76,5.01,5.43,18.4,17.07,20.62,18.41,8.5,-0.57,-0.39,1.02,0.03,4.4,81.47,24.6,14.25,10.3,0.81,38.81,60.59,11.06,16.9,43.0,-6.4,0.5,14.96,14.44,-13.6,25.3,16.2,13.6,16.9,-0.51,1.6,32.9,-2.01,0.84,0.67,0.46,0.02,15.819999694824219,False,False,False,6.137397152966901,8.389926930362233,10.298195377324703,11.662658506873793,9.324168569044076,15.12023929626683,5.07776624026058,11.28746771463131,9.662227473466304,9.81118197318439,8.83006377586595,8,True,3.0,-44.1841722743215,-38.92397180875127,2026-10-29,2026-09-22,próxima,,,False,False,,,Lateral,15.760000228881836,0.3807072656790256,-6.901118352015434,True,False,False,sem sinal (Lateral)
TAEE11,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,57.98,57.62,60.0,,,0.1,,72.64,25.12,48.81,88.89,True,46,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.45,True,43231309824.0,8.8,1.77,7.24,11.16,20.14,22.05,11.11,36.48,9.8,4.36,5.49,3.48,1.36,24.22,98.2,13.5,9.66,6.9,0.24,66.19,33.81,32.21,43.57,29.9,-4.0,6.3,39.28,38.77,-15.3,22.4,4.9,36.91,43.57,-11.81,1.41,17.6,-2.26,0.66,0.89,0.69,0.08,41.83000183105469,True,False,False,33.340298950698504,34.353148066005865,34.98438367929504,50.27489513346508,54.768741054430976,17.563593800577785,13.784160267942566,31.226553148555677,33.786971762621434,33.846723508352184,30.462051157516967,8,True,4.0,-27.176548352666163,-19.227897959263508,n/d,2026-08-17,última,,,False,False,,,Em Alta,41.54999923706055,0.6738931387136882,-4.523831353898256,True,False,False,sem sinal (Em Alta)
