ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR4,BOVA11,BOVA11,Energia,69.04,74.16,40.0,,,0.9,DY5a=39.1%>=20,86.22,82.98,35.99,,False,13,Não,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.66,True,605292396544.0,4.28,1.19,5.18,39.11,27.73,30.77,19.69,24.32,2.74,1.29,0.92,0.85,0.76,0.29,167.39,96.8,4.48,10.07,0.28,65.87,33.99,27.69,48.52,60.0,-8.7,3.6,0.37,0.25,44.29999923706055,123.75256168444228,229.56100192464044,137.14368922688132,93.11070448923404,310.5140133438823,56.64301999999999,125.2406520486992,59.54352921514344,141.93864649161537,124.49660686657074,112.04694617991368,8,True,5.5,152.92764810293113,220.4032707361136,n/d,2026-08-24,próxima,,,False,False,,,Em Alta,44.31999969482422,-0.045127386961618665,-9.882293313609647,True,False,False,sem sinal (Em Alta)
CXSE3,BOVA11,BOVA11,Insurance,68.84,65.55,87.5,,1.6,0.3,,63.99,34.58,100.0,81.12,False,15,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,54749999104.0,12.1,3.97,7.41,9.62,32.79,28.44,-1.21,75.43,,,,,,0.95,116.46,12.8,10.62,20.76,,8.23,91.77,12.48,22.04,46.2,-17.2,-2.5,0.67,0.53,18.25,12.546422628819291,23.273613976459785,19.984504132231404,12.490107874663696,33.82230717384051,22.898448930232796,16.164285714285715,,19.67574741693582,21.441476531232098,19.29732887810889,4,True,1.9,5.738788373199388,7.812314613346971,2026-11-09,2026-11-04,próxima,,,False,False,,,Em Baixa,19.892946243286133,-8.258938737345789,-17.579574341795134,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.3%))
PETR3,BOVA11,BOVA11,Energia,67.93,72.86,40.0,,,0.9,DY5a=37.2%>=20,86.22,78.32,35.99,,False,17,Não,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.7,True,635930083328.0,4.77,1.32,4.65,37.2,27.73,30.77,19.69,24.32,2.95,1.29,0.92,0.85,0.76,0.32,177.45,96.8,3.34,10.07,0.28,65.87,33.99,29.5,53.92,67.3,-8.5,3.6,0.4,0.24,49.34000015258789,131.10545942014772,243.200627224374,137.0555559794108,93.27048829872966,310.3144663684773,56.58797333333334,125.16016810195254,57.94369867879904,144.32980467565304,128.13281376105013,115.31953238494512,8,True,5.5,133.7242238109247,192.52088412910743,2026-08-06,2026-08-24,próxima,,,False,False,,,Em Alta,49.40999984741211,-0.14167110916897263,-9.654870529779725,True,False,False,sem sinal (Em Alta)
VLID3,SMALL11,SMALL11,Bens Industriais,67.63,67.21,70.0,,,0.7,,62.15,74.66,66.5,72.73,False,18,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1355259392.0,6.13,0.81,11.01,8.58,13.18,13.73,15.68,11.15,3.19,0.46,0.41,2.3,0.41,0.98,52.6,-32.9,9.96,7.53,1.13,45.32,54.23,16.3,22.63,6.3,-23.4,-3.1,0.94,0.52,17.329999923706055,10.621208275599853,19.702341351237724,37.458808970490246,36.8907150460014,41.919905519690836,34.522563269236954,18.654585422359673,31.246004210440322,31.484989112779594,34.522563269236954,31.07030694231326,7,True,3.9,79.28624973512875,81.67910704783469,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,18.46053695678711,-6.124074482380681,-24.097224567711105,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
LAVV3,SMALL11,SMALL11,Imobiliário,67.02,64.73,80.0,,,0.8,,66.53,57.41,55.0,94.41,False,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1903530496.0,5.27,1.31,24.94,14.02,24.9,19.67,8.69,19.91,6.78,1.5,2.42,4.12,0.86,0.81,73.89,-30.3,2.78,4.85,1.47,60.31,33.37,9.22,18.94,5.6,-48.6,-16.4,1.47,0.71,9.739999771118164,9.75423668274701,18.0941090464957,24.48861422529709,17.58365889509133,37.929426912425974,23.952575851869373,12.490771680889873,9.739999771118164,19.254174133241815,17.838883970793514,16.054995573714162,8,True,3.9,64.83568738185946,97.68146391887865,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.569999694824219,-7.852411993090957,-48.68282399352185,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.91,66.36,70.0,,,0.9,,71.92,56.29,54.14,90.91,False,20,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.54,True,3429433856.0,6.37,2.34,14.79,12.12,36.78,26.14,9.99,17.73,4.7,0.6,0.83,4.18,1.16,0.76,77.21,8.6,4.56,5.44,1.01,82.45,14.5,10.3,16.95,1.7,-38.2,-18.4,1.46,0.64,10.479999542236328,9.072864340094373,16.83016335087506,21.799057132595184,12.875819439894014,33.73326030337276,25.462958162275374,13.06488826806319,9.30550460634233,17.768064450439034,14.947525809469125,13.452773228522213,8,True,3.7,28.366162367708704,69.54260712350666,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.8100004196167,-11.261649704696087,-39.274102934879096,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.73,66.15,70.0,,,0.7,,78.74,33.52,70.07,83.22,False,21,Rompimento,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2266940672.0,8.93,2.28,10.56,10.07,25.55,24.91,27.01,10.14,6.17,0.07,0.04,2.22,0.23,3.46,89.9,23.5,6.77,14.79,1.33,34.75,65.25,26.65,39.14,29.0,-12.2,12.1,0.91,0.51,34.380001068115234,24.723478488732763,31.088869945042557,34.57974236435324,36.141318466773505,48.69040256703504,47.81492035571107,16.526684414201846,29.952703773416243,33.68976504690828,32.8343061546979,29.55087553922811,8,True,2.9,-14.046321637161796,-2.0076672477101765,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como uma operação de alta eficiência no setor de bens industriais, destacando-se por indicadores de rentabilidade excepcionais, com ROE de 25,6% e ROIC de 27,0% que se posicionam muito acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa expressiva qualidade operacional convive com múltiplos de preço que sugerem um valuation misto, onde o P/L de 8,93 indica um patamar atrativo, enquanto o P/VP de 2,28 reflete o prêmio cobrado pelo mercado sobre o seu patrimônio líquido. O perfil de endividamento é extremamente conservador, evidenciado pela relação Dívida Líquida/EBITDA de apenas 0,07, patamar substancialmente abaixo da média dos pares de 2,37, o que garante uma sólida liquidez corrente de 2,22 e robustez financeira para a companhia. Essa estrutura de capital desalavancada, somada à forte geração de caixa, sustenta um excelente Dividend Yield de 10,56%, mostrando-se plenamente coerente e sustentável frente ao lucro líquido e à saúde do balanço. No quesito expansão, contudo, o crescimento de receita medido pelo CAGR de 5 anos de 23,5% ficou ligeiramente abaixo da média do setor de 27,1%, o que ajuda a explicar o PEG ratio mais esticado de 3,46. No checklist de critérios fundamentalistas, a empresa demonstra forte consistência ao atender 6 dos 8 requisitos avaliados, falhando apenas na margem líquida de 10,14% (abaixo do sarrafo de 15%) e no já mencionado crescimento inferior aos pares. Sob a ótica de valuation, a análise dos preços-teto revela uma dispersão relevante entre as metodologias, variando desde os conservadores R$ 24,72 pelo método de Bazin até os otimistas R$ 48,69 pelo modelo de Lynch. Com o papel cotado a R$ 34,38, o preço atual situa-se ligeiramente acima da média estimada de R$ 33,69 e da mediana de R$ 32,83, resultando em um upside negativo de 14,0% quando comparado ao preço-teto ajustado com margem de segurança de R$ 29,55. Em balanço, os principais prós residem na espetacular rentabilidade sobre o capital, endividamento quase nulo e proventos altamente atrativos, ao passo que os contras concentram-se no crescimento de receita abaixo da média setorial e na ausência de margem de segurança nos preços atuais.",Rompimento,False,False,,,Em Alta,34.06999969482422,0.9098954390014624,-13.041503615777927,True,True,True,"Rompimento (vol x0.8, +0.9% do topo, MM50>MM200)"
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.86,65.13,70.0,,,0.9,,68.22,73.2,56.52,48.25,False,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10560473088.0,7.41,1.07,8.29,4.36,14.41,11.89,23.53,9.35,1.99,0.59,0.35,1.69,0.32,0.76,32.33,3.2,6.42,6.22,1.29,46.72,53.28,10.5,16.05,4.7,-31.5,-21.3,1.46,0.66,10.989999771118164,3.4248095824620255,6.353021775467058,19.651484071162706,18.513475240296998,20.933330424492404,15.173916306286513,13.052921353391156,28.642182798334687,,,,6,False,8.4,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.850000381469727,-20.649823332698467,-33.44155392560501,True,False,False,sem sinal (Em Baixa; sem novo topo (-20.6%))
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.16,61.95,70.0,,,0.8,,86.33,41.34,43.93,39.86,False,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,13189512192.0,9.94,2.04,4.18,3.71,20.52,17.07,18.7,43.42,7.43,2.13,1.59,1.64,0.75,0.77,36.86,62.0,10.15,10.89,0.29,52.11,47.88,25.22,35.12,6.5,-23.5,-9.2,1.26,0.8,26.860000610351562,7.115263326126792,13.198813469965199,35.80432676933181,28.293651593356557,45.03018691813044,26.500393569500467,29.224231755899925,23.5668842743778,28.802641192937454,28.293651593356557,25.464286434020902,7,True,6.3,-5.196255192163946,7.23246663604773,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-7.60233611170672,-23.862246653975916,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.6%))
BBSE3,BOVA11,BOVA11,Insurance,62.43,60.21,75.0,,1.3,0.3,,67.91,33.14,61.0,91.61,False,28,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,72195031040.0,7.86,6.63,12.51,12.83,84.38,83.67,0.0,87.93,,,,,,,100.82,-0.1,8.44,28.81,,55.04,44.96,28.02,40.52,32.7,-8.2,4.5,0.53,0.5,37.189998626708984,34.0729433009208,49.61020544614069,49.2081406765615,24.43708413962328,,59.50416498381771,12.640003168292585,,48.098863601860174,49.4091730613511,44.46825575521599,4,True,1.7,19.57046893591423,29.332792089206205,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.03296661376953,-7.101567102155992,-8.771315245517197,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.36,62.78,60.0,,,0.9,,76.47,54.06,65.87,16.78,False,29,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5060106752.0,8.68,1.6,3.24,1.97,18.4,21.98,17.32,18.56,5.73,1.1,0.89,4.19,0.4,0.58,17.11,0.4,6.74,10.38,1.73,37.54,62.46,20.42,35.35,5.4,-39.1,-7.3,1.13,0.52,21.520000457763672,3.029635329004483,5.619973535303315,32.85023111352173,27.391365396397653,42.07544947840068,10.853405399094557,29.999078979140602,14.591558630935726,,,,6,False,13.9,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-5.779333126119335,-40.04150742438293,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,61.36,58.07,80.0,,,0.5,,86.12,32.21,49.34,13.99,False,33,Pivô de alta,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,18349213696.0,13.08,3.42,2.19,1.39,26.12,14.98,23.37,21.63,7.53,2.09,1.25,1.84,0.92,0.87,18.17,269.5,15.21,7.39,1.0,42.41,54.01,27.05,47.43,19.0,-32.1,3.3,0.96,0.44,32.18000030517578,3.1924819635435444,5.922054042373275,32.598241899356196,22.82235087014609,40.32069969933077,10.31544863870364,29.76896052695925,23.55072765225805,,,,6,False,12.6,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta-se como uma operação de alta eficiência operacional no setor de tecnologia, o que é evidenciado por um ROE de 26,1% e um ROIC de 23,4% que se posicionam significativamente acima dos pares setoriais (9,1% e 13,4%, respectivamente), sugerindo uma forte capacidade de geração de valor sobre o capital empregado. Essa qualidade superior convive com múltiplos de preço que demandam atenção, pois o P/L de 13,08 e o P/VP de 3,42 revelam que o mercado cobra um prêmio pelo papel, embora o PEG de 0,87 indique que esse preço está atrativo quando ajustado ao forte ritmo de crescimento. No âmbito financeiro, a excelente rentabilidade traduzida em uma margem líquida de 21,63% suporta um endividamento cuja relação Dívida Líquida/EBITDA de 2,09 está acima da média do setor (1,16), mas ainda controlada e respaldada por uma confortável liquidez corrente de 1,84. Essa alavancagem mais alta e o foco no reinvestimento explicam o modesto dividend yield de 2,19%, indicando que a distribuição de proventos é secundária frente à estratégia de expansão da companhia. O crescimento histórico é o grande destaque da tese, com um CAGR de receita de cinco anos de impressionantes 269,5%, patamar amplamente superior à média setorial de 85,6%. Esse desempenho robusto é chancelado pelo checklist de critérios fundamentalistas, no qual a empresa atende a 6 dos 8 requisitos avaliados, falhando apenas no endividamento acima do setor e nas transações de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de fluxo de caixa e crescimento, como o DCF de R$ 32,60 e o modelo de Lynch de R$ 40,32, que mostram upside frente à cotação atual de R$ 32,18, em contraste com as abordagens de dividendos de Bazin (R$ 3,19) e Gordon (R$ 5,92), que penalizam o papel pelo baixo payout atual. Em balanço, os prós residem na extraordinária rentabilidade, no crescimento de receita muito acima dos pares e na sólida eficiência operacional, enquanto os contras concentram-se no endividamento superior à média do setor, na baixa atratividade para geração de renda passiva imediata e no valuation esticado por métricas tradicionais de dividendos.",Pivô de alta,True,False,,,Lateral,32.5099983215332,-1.0150662362195417,-32.51371844048004,True,True,True,Pivô de alta
