ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,70.21,68.48,80.0,,,0.9,,90.09,31.58,56.97,86.52,False,12,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,10020787200.0,9.14,6.06,14.78,10.4,66.38,57.38,37.72,17.89,5.89,-0.15,-0.06,1.92,0.66,2.78,95.05,8.2,6.78,16.3,0.91,70.61,24.44,26.99,40.16,20.5,-19.0,3.9,1.32,0.58,32.529998779296875,24.164200532155295,32.60720515313743,34.304489463172004,20.733178947585127,48.70203568677356,50.948271846020845,16.855224938595985,24.257154325254245,31.571470111586812,28.43217973919584,25.588961765276256,8,True,3.0,-21.337341759871553,-2.94659915056652,n/d,2026-08-17,última,,,False,False,,,Lateral,32.58000183105469,-0.15347774385374713,-19.176974911006184,True,False,False,sem sinal (Lateral)
CXSE3,BOVA11,BOVA11,Insurance,68.79,65.49,87.5,,1.6,0.3,,64.19,33.78,100.0,81.56,False,15,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,57180000256.0,12.7,4.16,7.06,9.62,32.79,28.44,-1.21,75.43,,,,,,0.99,122.22,12.8,11.09,20.76,,8.23,91.77,12.71,22.04,49.9,-13.5,1.6,0.68,0.53,19.059999465942383,13.101772490428907,24.30378796974562,19.88543251368004,12.438431460072014,33.652977010241514,22.898448930232796,16.08415253020245,,20.047360476021844,21.391940721956416,19.252746649760777,4,True,1.9,1.0112654208768834,5.180278267288196,2026-11-09,2026-11-04,próxima,,,False,False,,,Em Baixa,19.6200008392334,-2.8542372545224404,-13.921464710787468,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.9%))
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.3,71.53,50.0,,,0.9,,77.92,80.13,52.37,59.57,False,17,Não,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.57,True,1478202368.0,4.98,1.36,6.62,6.32,27.32,38.02,24.26,8.62,2.05,1.22,0.7,3.0,1.2,0.33,31.48,-37.3,2.86,7.78,1.2,73.04,24.14,6.46,17.36,12.7,-58.1,-20.0,1.47,0.5,7.28000020980835,3.2869736657892097,6.097336150038984,19.36947846987161,13.269010120098313,31.168199692404453,10.95072400487419,17.688353923429926,27.524013003175384,,,,6,False,9.5,,,n/d,2025-12-30,última,,,False,False,,,Lateral,7.449999809265137,-2.2818738766324342,-58.11430053030027,True,False,False,sem sinal (Lateral)
VLID3,SMALL11,SMALL11,Bens Industriais,67.69,67.28,70.0,,,0.7,,62.12,74.83,66.22,73.76,False,18,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1369335936.0,6.2,0.82,10.89,8.58,13.18,13.73,15.68,11.15,3.23,0.48,0.43,2.3,0.41,1.01,53.2,-32.9,10.06,7.18,1.13,45.32,54.23,16.3,22.63,7.4,-22.6,-1.7,0.93,0.51,17.510000228881836,10.732230737233921,19.908288017568925,37.42056500527166,36.8361845286256,41.65382870461363,34.49669209039437,18.494194422311995,31.635766336577397,31.492217015051942,34.49669209039437,31.047022881354934,7,True,3.9,77.31023686764141,79.85275044775366,2026-11-04,2026-08-13,última,,,False,False,,,Lateral,18.134065628051758,-3.4413981506968283,-23.308844023041686,True,False,False,sem sinal (Lateral)
GRND3,SMALL11,SMALL11,Consumo discricionário,66.57,64.2,80.0,,,0.9,DY5a=20.2%>=20,62.69,64.04,67.77,,False,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3166581504.0,5.43,0.98,42.64,20.24,18.04,16.72,7.81,24.95,8.3,-3.59,-6.43,2.05,0.02,0.36,109.88,-24.5,4.68,2.66,2.01,29.93,70.07,3.37,4.83,4.2,-27.4,-9.4,0.72,0.45,3.509999990463257,5.07350016011067,9.411342797005291,8.564917103800763,7.2174772179742925,19.392265140680976,6.059476722895763,7.821546940074661,2.3450053748406567,,,,6,False,8.3,,,2026-11-05,2026-04-24,última,,,False,False,,,Em Baixa,3.554507255554199,-1.252136003419213,-28.10711698627999,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.3%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.2,65.53,70.0,,,0.7,,78.82,31.05,70.0,82.98,False,20,Rompimento,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,True,True,True,0.03,True,2332878336.0,9.15,2.34,10.31,10.07,25.55,24.91,27.01,10.14,6.31,0.07,0.04,2.22,0.23,4.54,92.11,23.5,6.96,14.79,1.33,34.75,65.25,26.65,39.14,32.8,-9.6,14.8,0.92,0.51,35.380001068115234,25.439820513767835,30.318485422456025,32.91562994506989,36.268586074373104,46.71941387832829,48.30514299460502,15.229300219627685,30.50069449485341,33.21213419288516,31.70816221996165,28.537345997965485,8,True,3.2,-19.340460326657283,-6.12737933799492,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como uma operação de alta eficiência no setor de Bens Industriais, evidenciada por um ROE de 25,6% e um ROIC de 27,0% que se posicionam significativamente acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa expressiva qualidade operacional convive com múltiplos de valuation mistos, onde o P/L de 9,15 sugere um preço razoável frente aos lucros, embora o P/VP de 2,34 indique um prêmio sobre o valor patrimonial. A excelente rentabilidade da companhia é suportada por uma estrutura de capital extremamente robusta, com uma relação Dívida Líquida/EBITDA de apenas 0,07 — muito abaixo da média dos pares de 2,38 —, o que demonstra um endividamento virtualmente inexistente e uma liquidez corrente confortável de 2,22. Esse perfil financeiro saudável confere total sustentabilidade ao expressivo Dividend Yield de 10,31%, uma vez que a geração de caixa e o baixo endividamento garantem a distribuição de proventos sem comprometer a integridade do balanço. Por outro lado, o crescimento da receita nos últimos cinco anos, com um CAGR de 23,5%, ficou ligeiramente abaixo da média setorial de 27,1%, o que se reflete em um PEG elevado de 4,54 e sinaliza que o mercado já precifica parte dessa expansão. No checklist de critérios fundamentalistas, a empresa exibe solidez ao atender 6 dos 8 requisitos avaliados, falhando apenas na margem líquida (que é de 10,14%, abaixo do sarrafo de 15%) e no crescimento superior ao setor. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos, variando desde os conservadores R$ 25,31 por Bazin até R$ 46,48 pelo modelo de Lynch. Com o preço atual de R$ 35,20 situado acima da média dos modelos (R$ 33,17) e do preço-teto ajustado com margem de segurança (R$ 28,39), projeta-se um upside negativo de 19,3% em relação a essa métrica ajustada, sugerindo que o papel flerta com o topo de suas avaliações justas no momento. Em suma, TGMA3 destaca-se positivamente por sua rentabilidade excepcional, endividamento sob controle e proventos robustos, mas traz como contrapartidas um crescimento histórico inferior ao de seus pares e uma escassa margem de segurança nos preços atuais.",Rompimento,False,False,,,Em Alta,35.20000076293945,0.5113644922567717,-10.512169884463141,True,True,True,"Rompimento (vol x0.9, +0.5% do topo, MM50>MM200)"
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.07,65.38,70.0,,,0.9,,68.23,73.84,56.59,48.94,False,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10512427008.0,7.47,1.08,8.22,4.37,14.41,11.89,23.53,9.35,2.01,0.59,0.35,1.69,0.32,0.77,32.61,3.2,6.39,6.22,1.29,46.72,53.28,10.5,16.05,4.2,-31.8,-21.0,1.46,0.66,10.9399995803833,3.4113431710937383,6.328041582378885,19.404952401616963,18.269909065183512,20.615171594351114,15.910802410127786,12.851763487797399,28.996003353392403,,,,6,False,8.5,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.670000076293945,-19.970742360454842,-33.74437665076169,True,False,False,sem sinal (Em Baixa; sem novo topo (-20.0%))
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.46,64.66,70.0,,,0.9,,71.96,49.23,54.48,90.78,False,24,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.5,True,3629048064.0,6.87,2.53,13.73,12.12,36.78,26.14,9.99,17.73,5.03,0.6,0.83,4.18,1.16,1.12,83.27,8.6,4.83,5.44,1.01,82.45,14.5,10.3,16.95,7.7,-34.6,-13.2,1.48,0.64,11.09000015258789,9.600961028182299,17.809782707278163,21.389010483521037,12.617815769599472,29.500673250501,25.093258312718508,10.55749957441273,9.401956975331805,16.996369762693128,15.213799238438817,13.692419314594936,8,True,3.1,23.46635821641321,53.258516941742016,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.8100004196167,-6.096530410218026,-35.73948118946962,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.17,61.97,70.0,,,0.8,,86.46,41.07,43.74,40.43,False,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,13469408256.0,10.19,2.09,4.08,3.71,20.52,17.07,18.7,43.42,7.57,2.13,1.59,1.64,0.75,0.8,37.8,62.0,10.36,10.89,0.29,52.11,47.88,25.46,35.12,7.7,-21.9,-6.9,1.27,0.8,27.43000030517578,7.267535288040985,13.481277959316026,35.66707596109706,28.194009155323787,44.34352239632948,26.455438633311058,28.78798544967463,25.11126153808468,28.86293872759096,28.194009155323787,25.37460823979141,7,True,6.1,-7.49322654945993,5.223982524509108,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,28.700000762939453,-4.425088585376047,-22.246517123608367,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.4%))
BBSE3,BOVA11,BOVA11,Insurance,62.35,60.12,75.0,,1.3,0.3,,67.92,32.54,61.0,92.2,False,28,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,75786346496.0,8.22,6.93,11.96,12.82,84.38,83.67,0.0,87.93,,,,,,,105.39,-0.1,8.86,28.81,,55.04,44.96,28.18,40.52,38.5,-3.6,9.2,0.55,0.51,39.040000915527344,35.75118341088435,52.05372304624761,49.39367512426817,24.5357056103532,,59.50416498381771,12.687661055272184,,49.17568664130446,50.72369908525789,45.651329176732105,4,True,1.7,16.93475437029317,25.96230913956219,2026-11-03,2026-08-07,última,,,False,False,,,Lateral,39.6523323059082,-1.5442506273196543,-4.233179138126408,True,False,False,sem sinal (Lateral)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.28,62.68,60.0,,,0.9,,76.54,53.35,66.01,17.02,False,29,Rompimento,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5316403712.0,8.9,1.64,3.16,1.97,18.4,21.98,17.32,18.56,5.88,1.1,0.89,4.19,0.4,0.59,17.55,0.4,7.08,10.38,1.73,37.54,62.46,20.42,35.35,10.8,-36.0,-2.0,1.13,0.51,22.6299991607666,3.187621048988344,5.913037045873378,33.690729087658134,28.096930004955883,43.154683381723125,11.114933240036594,30.766628072502904,15.407149012924988,,,,6,False,13.5,,,n/d,2025-12-22,última,"A Vivara (VIVA3) apresenta uma sólida combinação de qualidade e preço no setor de consumo discricionário, evidenciada por um retorno sobre o patrimônio líquido de 18,4% e um retorno sobre o capital investido de 17,3%, ambos posicionados acima de seus pares setoriais, que registram médias de 12,5% e 13,1%, respectivamente. Essa rentabilidade robusta convive com múltiplos de valuation bastante atrativos, uma vez que o preço sobre lucro de 8,9 e o preço sobre valor patrimonial de 1,64 sugerem que o mercado ainda não precifica totalmente a eficiência operacional da companhia. No âmbito financeiro, a excelente rentabilidade é acompanhada por um endividamento extremamente controlado, visto que a relação entre dívida líquida e EBITDA, de 1,1 vez, situa-se bem abaixo da média setorial de 2,67 vezes, garantindo ampla folga financeira junto a uma liquidez corrente de 4,19. Essa estrutura de capital saudável confere sustentabilidade ao negócio, embora o rendimento de dividendos atual de 3,16% seja modesto, o que se mostra coerente com a necessidade de retenção de lucros para suportar a operação, dado que o pagamento de proventos ainda é secundário frente ao perfil de reinvestimento. Por outro lado, o crescimento histórico da receita nos últimos cinco anos, de apenas 0,4%, decepciona ao ficar drasticamente abaixo da média de 31,0% do setor, indicando que a empresa enfrenta desafios para expandir sua linha de receita no mesmo ritmo de seus pares. O checklist de critérios fundamentalistas reforça essa dualidade ao aprovar 6 dos 8 requisitos analisados, penalizado justamente pelo fraco desempenho do crescimento de receita frente ao setor e por movimentações de venda de ações por parte de insiders. Sob a ótica de valuation, a análise dos preços-teto revela uma enorme dispersão entre os métodos aplicados, variando desde patamares muito baixos nos modelos focados em dividendos, como Bazin a R$ 3,19 e Gordon a R$ 5,92, até valores significativamente superiores nos modelos de fluxo de caixa descontado, a R$ 33,74, e de Lynch, a R$ 43,21, o que evidencia que o valor da empresa reside no seu fluxo de resultados e não na distribuição de proventos. Em suma, os principais pontos positivos da tese concentram-se na alta rentabilidade, na sólida saúde financeira com baixo endividamento e nos múltiplos de preço convidativos, enquanto os fatores de cautela residem no crescimento histórico muito aquém do setor, na baixa atratividade de dividendos no curto prazo e nos ruídos corporativos associados às transações de insiders.",Rompimento,False,False,,,Lateral,22.290000915527344,1.5253397544834346,-36.94885651465977,True,True,True,"Rompimento (vol x0.3, +1.5% do topo, MM50>MM200)"
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,61.5,58.24,80.0,,,0.5,,86.25,32.16,49.84,14.18,False,32,Rompimento,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,18748356608.0,13.31,3.48,2.15,1.39,26.12,14.98,23.37,21.63,7.65,2.09,1.25,1.84,0.92,0.89,18.49,269.5,15.54,7.39,1.0,42.41,54.01,27.05,47.43,21.6,-30.7,5.8,0.96,0.44,32.880001068115234,3.2623676518577804,6.051691994196182,32.73178167937842,22.91629648077046,40.486338328154574,10.59424454785779,29.89091006192294,23.75090876111991,,,,6,False,12.4,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta-se como uma operação de alta eficiência operacional no setor de tecnologia da informação, o que é evidenciado por um ROE de 26,1% e um ROIC de 23,4%, ambos significativamente acima das médias setoriais de 9,1% e 13,4%, respectivamente. Essa robusta qualidade de retorno convive com múltiplos de valuation que dividem opiniões, pois, embora o P/L de 13,31 e o P/VP de 3,48 reflitam o prêmio cobrado por uma empresa líder, o indicador PEG de 0,89 sugere que o preço atual está atrativo quando ponderado pelo forte ritmo de crescimento dos lucros. No âmbito financeiro, a excelente rentabilidade traduzida em uma margem líquida de 21,63% suporta uma estrutura de capital cujo endividamento, medido pela relação Dívida Líquida/EBITDA de 2,09, situa-se acima da média dos pares de 1,16, mas ainda permanece em patamar controlado e respaldado por uma confortável liquidez corrente de 1,84. Essa alavancagem moderada e o foco na reinvestimento explicam o modesto dividend yield de 2,15%, demonstrando que a companhia prioriza a expansão em detrimento de proventos imediatos, uma estratégia coerente com o seu perfil de crescimento. O forte apelo de expansão é comprovado pelo impressionante CAGR de receita de cinco anos de 269,5%, que supera com folga a média setorial de 74,1%, ajudando a empresa a cumprir seis dos oito critérios do checklist fundamentalista, falhando apenas no nível de endividamento comparado aos pares e nas transações de insiders. Sob a ótica de valuation, as metodologias de preço-teto revelam uma enorme dispersão de premissas, variando desde os conservadores R$ 3,25 pelo método de Bazin e R$ 6,03 por Gordon — ambos penalizados pelo baixo dividendo —, passando por R$ 22,83 em Graham, até encontrar forte sustentação nos modelos de fluxo de caixa descontado (DCF) a R$ 32,60 e de Lynch a R$ 40,33, este último indicando potencial de valorização frente ao preço atual de R$ 32,75. Em suma, os principais pontos positivos da tese residem na extraordinária rentabilidade, no crescimento acelerado frente aos concorrentes e na forte geração de caixa, enquanto os pontos negativos concentram-se no endividamento superior à média do setor, na baixa distribuição de dividendos e no valuation esticado sob a ótica estrita de ativos tangíveis e proventos.",Rompimento,True,False,,,Em Alta,32.75,0.39694982630607,-31.04571765945122,True,True,True,"Rompimento (vol x0.3, +0.4% do topo, MM50>MM200)"
