ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR4,BOVA11,BOVA11,Energia,69.35,74.53,40.0,,,0.9,DY5a=39.1%>=20,87.34,82.18,36.18,,13,Não,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.66,True,605292396544.0,4.28,1.19,6.7,39.11,27.73,30.77,19.69,24.32,2.74,1.29,0.85,0.76,0.29,167.39,96.8,4.48,10.07,0.28,65.87,33.99,27.61,48.52,60.4,-8.7,3.5,0.34,0.24,44.29999923706055,123.7530404705617,229.56189007289197,137.14368922688132,93.11070448923404,310.5140133438823,56.42283333333334,125.2406520486992,59.54352921514344,141.9112940250784,124.49684625963044,112.0471616336674,8,True,5.5,152.92813445452805,220.34152701826252,n/d,2026-08-24,próxima,,,False,False,,,Em Alta,44.31999969482422,-0.045127386961618665,-9.882293313609647,True,False,False,sem sinal (Em Alta)
PLPL3,SMALL11,SMALL11,Consumo discricionário,69.24,72.64,50.0,,,0.9,,79.63,82.59,51.08,59.44,14,Não,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.44,True,1401043456.0,4.49,1.23,7.32,6.32,27.32,38.02,24.26,9.85,1.88,0.9,2.87,1.28,0.3,28.38,-37.9,2.72,8.79,1.2,73.04,24.14,6.46,17.36,6.8,-60.3,-26.2,1.47,0.51,6.900000095367432,3.115400815124412,5.779068512055784,20.3619156489128,13.927226209596606,32.765169898051944,10.95072400487419,18.594655045422257,23.285224216385696,,,,6,False,10.5,,,n/d,2025-12-30,última,,,False,False,,,Em Baixa,7.5,-7.999998728434243,-60.30064258156551,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.0%))
ABCB10,SMALL11,SMALL11,Produtos financeiros,69.08,72.45,50.0,,,0.4,,78.69,61.22,,,15,Não,1,3,False,,,,,,True,,False,,1,2,True,False,,,False,,,,True,True,True,,True,,,0.92,,,14.9,,,40.92,,,,,,,-2.9,,1.54,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
CXSE3,BOVA11,BOVA11,Insurance,68.94,65.67,87.5,,1.6,0.3,,64.66,33.84,100.0,81.12,16,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,54749999104.0,12.06,3.95,7.44,9.63,32.79,28.44,-1.21,75.43,,,,,0.94,116.08,12.8,10.62,20.76,,8.23,91.77,12.48,22.04,46.2,-17.2,-2.4,0.69,0.54,18.25,12.546896510235,23.274493026485924,20.05078772802653,12.542436938367238,33.935037408233,22.898448930232796,16.21789860222696,,19.692656548745063,21.47461832912966,19.327156496216695,4,True,1.9,5.902227376529834,7.90496739038391,2026-11-09,2026-11-04,próxima,,,False,False,,,Em Baixa,19.892946243286133,-8.258938737345789,-17.579574341795134,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.3%))
VLID3,SMALL11,SMALL11,Bens Industriais,68.29,67.99,70.0,,,0.7,,64.39,73.89,66.71,72.03,17,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1355259392.0,6.02,0.79,11.21,8.58,13.18,13.73,15.68,11.15,3.14,0.46,2.3,0.41,0.94,51.65,-32.9,9.96,7.53,1.13,45.32,54.23,16.3,22.63,6.3,-23.4,-3.1,0.94,0.52,17.329999923706055,10.621208270999878,19.702341342704774,38.143272257326444,37.694503611639405,43.04399147982015,34.56298315938568,19.22054616509698,31.18239325432511,31.935718752899792,34.56298315938568,31.106684843447113,7,True,4.1,79.4961626104548,84.27997053372331,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,18.46053695678711,-6.124074482380681,-24.097224567711105,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
PETR3,BOVA11,BOVA11,Energia,68.29,73.28,40.0,,,0.9,DY5a=37.2%>=20,87.34,77.65,36.18,,18,Não,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.7,True,635930083328.0,4.77,1.32,6.01,37.2,27.73,30.77,19.69,24.32,2.95,1.29,0.85,0.76,0.32,177.45,96.8,3.34,10.07,0.28,65.87,33.99,29.5,53.92,67.3,-8.5,3.5,0.38,0.23,49.34000015258789,131.10612535333445,243.2018625304354,137.0555559794108,93.27048829872966,310.3144663684773,56.42283333333334,125.16016810195254,57.94369867879904,144.30939983055907,128.1331467276435,115.31983205487914,8,True,5.5,133.72483116790303,192.47952854533997,2026-08-06,2026-08-24,próxima,,,False,False,,,Em Alta,49.40999984741211,-0.14167110916897263,-9.654870529779725,True,False,False,sem sinal (Em Alta)
LAVV3,SMALL11,SMALL11,Imobiliário,67.25,65.0,80.0,,,0.8,,67.2,57.12,55.2,94.41,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1903530496.0,5.2,1.29,25.3,14.02,24.9,19.67,8.69,19.91,6.7,1.5,4.12,0.86,0.77,72.89,-30.3,2.78,4.85,1.47,60.31,33.37,9.22,18.94,5.6,-48.6,-16.7,1.45,0.71,9.739999771118164,9.75233354820212,18.09057873191493,24.818268647560703,17.83830884152823,38.899262169365855,24.404075191027886,12.95080680180632,9.739999771118164,19.561704212815528,17.96444378672158,16.167999408049425,8,True,4.0,65.99589104706229,100.83885700717855,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.569999694824219,-7.852411993090957,-48.68282399352185,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
TGMA3,SMALL11,SMALL11,Bens Industriais,67.03,66.51,70.0,,,0.7,,79.41,33.59,70.28,83.22,20,Rompimento,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2266940672.0,8.78,2.24,10.74,10.07,25.55,24.91,27.01,10.14,6.07,0.07,2.22,0.23,2.96,88.4,23.5,6.77,14.79,1.33,34.75,65.25,26.65,39.14,29.0,-12.2,12.3,0.9,0.5,34.380001068115234,24.723934511669995,32.29620111562688,36.53567964061546,36.772730404684545,51.03220270434461,48.754387767311925,17.757691326539604,29.87886485974148,34.718961541316816,34.41594037812117,30.974346340309054,8,True,2.9,-9.905918039556605,0.9859233934577771,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como um ativo de alta qualidade operacional no setor de Bens Industriais, evidenciado por um ROE de 25,6% e um ROIC de 27,0% que se posicionam significativamente acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa sólida rentabilidade convive com múltiplos de preço que sugerem um valuation misto, onde o P/L de 8,78 indica atratividade, enquanto o P/VP de 2,24 reflete um prêmio patrimonial exigido pelo mercado diante da eficiência da empresa. No âmbito financeiro, a excelente rentabilidade é acompanhada por um endividamento extremamente controlado, visto que a relação Dívida Líquida/EBITDA de 0,07 está muito abaixo dos pares do setor, que registram 2,39, garantindo robustez ao balanço. Essa estrutura de capital desalavancada e a forte geração de caixa sustentam um expressivo Dividend Yield de 10,74%, patamar plenamente coerente com o lucro reportado e com a saúde financeira da companhia. Por outro lado, o crescimento da receita nos últimos cinco anos, com CAGR de 23,5%, ficou ligeiramente abaixo da média setorial de 26,9%, sugerindo que a empresa prioriza a rentabilidade em detrimento de uma expansão agressiva. No checklist de critérios fundamentalistas, a TGMA3 atende a 6 dos 8 requisitos avaliados, falhando apenas na margem líquida de 10,14% (abaixo do sarrafo de 15%) e no crescimento frente aos pares, mas validando sua solidez em governança, liquidez e retorno sobre o capital. Sob a ótica de valuation, a análise dos preços-teto revela uma dispersão relevante entre os métodos, variando desde os conservadores R$ 24,72 por Bazin até os otimistas R$ 51,03 por Lynch, resultando em uma média de R$ 34,72 e mediana de R$ 34,42, valores muito próximos ao preço atual de R$ 34,38. Contudo, ao aplicar uma margem de segurança, o preço-teto ajustado recua para R$ 30,97, o que gera um upside negativo de 9,9% em relação à cotação de tela atual. Em suma, os principais prós do ativo residem em sua excepcional eficiência operacional, endividamento quase nulo e proventos robustos, enquanto os contras concentram-se no crescimento abaixo da média do setor e na escassa margem de segurança para novos aportes no preço atual.",Rompimento,False,False,,,Em Alta,34.06999969482422,0.9098954390014624,-13.041503615777927,True,True,True,"Rompimento (vol x0.9, +0.9% do topo, MM50>MM200)"
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,67.03,66.5,70.0,,,0.9,,72.59,55.52,54.33,90.91,21,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.31,True,5449639424.0,6.33,2.33,14.89,12.12,36.78,26.14,9.99,17.73,4.67,0.6,4.18,1.16,0.74,76.72,8.6,4.56,5.44,1.01,82.45,14.5,10.3,16.95,1.7,-38.2,-18.5,1.47,0.64,10.479999542236328,9.072864373541757,16.83016341291996,21.936807888567348,12.944125267918244,34.24164095307264,25.662287178543483,13.333011280853677,9.271136623344685,17.911504622345227,15.081587346886817,13.573428612198136,8,True,3.8,29.517454246965546,70.91131111369388,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.8100004196167,-11.261649704696087,-39.274102934879096,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,66.74,67.93,60.0,,,0.5,,72.67,59.65,78.51,46.15,22,Fundo duplo,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4600588288.0,7.15,1.29,9.23,4.3,18.07,19.14,17.52,13.1,5.56,-1.0,2.64,0.26,0.57,30.75,14.3,7.08,5.97,1.67,43.4,56.17,9.95,15.13,41.3,-7.1,2.4,1.03,0.48,14.0600004196167,4.318536249938639,8.010884743636174,26.055245532856116,21.959817000425986,33.06429777555064,16.807065372868355,20.72133831906964,14.317180125246278,20.133689838521885,20.72133831906964,18.649204487162677,7,True,7.7,32.64014175378729,43.198358731420036,n/d,n/d,,,Fundo duplo,False,False,,,Lateral,15.130000114440918,-7.07204022954997,-10.211677064666846,False,True,False,Fundo duplo — rompeu pescoço ~R$13.81 (candidato)
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.67,66.08,70.0,,,0.9,,69.79,74.19,56.53,48.25,23,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10560473088.0,7.08,1.02,8.68,4.36,14.41,11.89,23.53,9.35,1.89,0.59,1.69,0.32,0.71,30.88,3.2,6.42,6.22,1.29,46.72,53.28,10.5,16.05,4.7,-31.5,-21.4,1.46,0.67,10.989999771118164,3.4243623077596954,6.352192080894234,20.56744307447961,19.398682176069965,22.231093882931308,15.94686731002279,13.86431223169872,30.50610064990111,,,,6,False,8.9,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.850000381469727,-20.649823332698467,-33.44154600225495,True,False,False,sem sinal (Em Baixa; sem novo topo (-20.6%))
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.96,65.83,66.66666666666667,,,0.9,,61.92,91.78,44.01,62.24,24,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2292100096.0,3.99,0.59,7.16,6.49,14.79,7.33,14.93,7.02,1.8,1.94,1.67,0.72,0.36,25.88,-9.5,4.11,5.91,0.81,60.22,39.78,7.28,17.96,4.9,-57.5,-28.7,1.72,0.58,7.639999866485596,3.5399884803831614,6.566678631110765,25.37092687492083,23.619579216494916,33.41081081760289,9.631497258868983,18.308804218600585,,,,,5,False,9.4,,,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-21.881389825308894,-57.72948569142218,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.9%))
GRND3,SMALL11,SMALL11,Consumo discricionário,65.92,65.2,70.0,,,0.9,,63.39,52.42,67.84,100.0,25,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3238754304.0,5.53,1.0,43.32,19.56,18.04,16.72,7.81,24.95,8.46,-3.59,2.05,0.02,,108.15,-24.5,4.79,2.66,2.01,29.93,70.07,3.43,4.92,4.7,-27.1,-9.9,0.76,0.47,3.5899999141693115,5.015081655761661,7.30195889078898,6.751536909106843,7.2414099030572965,,5.269110193822403,1.7342546730810162,2.3204007543022014,5.64991638447323,6.010323551464623,5.4092911963181605,6,True,4.2,50.676638597352564,57.379290238243975,n/d,n/d,,,,False,False,,,Em Baixa,3.75,-4.266668955485031,-27.798860122580273,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.3%))
