ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR3,BOVA11,BOVA11,Energia,70.24,73.81,50.0,,,0.9,DY5a=38.9%>=20,86.35,81.22,36.34,,False,11,Não,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.65,True,617885794304.0,4.57,1.27,7.7,38.86,27.73,30.77,19.69,24.32,2.86,1.29,0.92,0.85,0.76,0.3,177.59,96.8,3.24,10.07,0.28,65.87,33.99,28.69,52.45,67.1,-8.6,3.9,0.37,0.22,47.939998626708984,133.06492820961284,246.83544182883185,138.99452555883892,94.39072368526237,314.70458617095613,56.1476,126.93084975561898,56.473091792323274,145.94271837518056,129.9978889826159,116.99810008435432,8,True,5.6,144.05111271565775,204.42787349991906,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,48.05994415283203,-0.2495748345891058,-9.752501106362965,True,False,False,sem sinal (Em Alta)
RIAA3,SMALL11,SMALL11,Consumo discricionário,70.17,70.2,70.0,,,0.9,,65.63,94.5,38.75,92.91,False,12,Não,4,8,False,,False,,False,False,True,True,True,True,7,10,True,True,False,False,False,True,True,False,True,False,True,0.47,True,3429090560.0,2.27,0.64,46.79,13.15,28.35,8.06,8.96,14.35,2.55,2.11,3.3,1.61,0.68,0.15,29.86,16.6,5.12,4.35,1.05,64.01,35.99,6.26,10.43,9.2,-34.5,-19.9,1.62,0.61,6.829999923706055,6.4166763035378,11.902934543062619,39.86673964277763,26.87874841381948,84.7063731740617,51.88018214566937,36.40660752283845,34.72784499862432,,,,6,False,13.2,,,n/d,n/d,,,,False,False,,,Em Baixa,7.760000228881836,-11.984539661666837,-36.95459716535201,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.0%))
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,69.98,68.21,80.0,,,0.9,,90.09,30.5,56.97,86.52,False,13,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,9989983232.0,9.21,6.11,14.65,10.4,66.38,57.38,37.72,17.89,5.94,-0.15,-0.06,1.92,0.66,3.29,95.78,8.2,6.76,16.3,0.91,70.61,24.44,26.99,40.16,20.1,-19.3,3.6,1.32,0.57,32.43000030517578,24.090017849306662,30.95811437362558,32.321883866023974,20.506322897430053,46.481007702395665,50.70977552276876,15.605588061445305,23.850688578761375,30.56542485646967,27.52406611146612,24.771659500319508,8,True,3.2,-23.614988383561663,-5.749538794819342,n/d,2026-08-17,última,,,False,False,,,Em Alta,32.849998474121094,-1.2785332981862463,-19.42542801540329,True,False,False,sem sinal (Em Alta)
VTRU3,SMALL11,SMALL11,Consumo discricionário,69.46,72.9,50.0,,,0.9,P/L=1.87<2,85.98,90.01,54.99,7.09,False,14,Fundo duplo,7,8,False,,True,,,,True,True,False,True,4,8,True,True,True,True,False,True,True,True,True,False,True,0.37,True,2045539328.0,1.87,0.51,0.18,0.21,27.23,9.79,15.07,46.56,2.91,2.1,1.95,2.56,0.56,,0.39,-23.9,4.06,6.37,0.37,51.99,48.01,10.1,16.86,35.6,-18.7,3.0,1.17,0.52,13.699999809265137,0.201803807821257,0.2938263441877502,76.19251230821251,66.54354428928956,,0.4136666666666666,19.571428298950195,37.62889164403311,,,,2,False,377.6,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,13.819999694824219,-0.8683059928288106,-21.027913050123193,False,True,False,Fundo duplo — rompeu pescoço ~R$13.59 (candidato)
BRSR6,SMALL11,SMALL11,Produtos financeiros,68.8,69.91,62.5,17.35,,0.4,,45.62,91.18,90.71,84.4,False,15,Não,2,6,False,,True,,False,False,True,,False,True,5,8,False,False,False,,False,,True,True,True,False,True,,True,5680655360.0,3.68,0.49,11.5,10.16,13.26,9.63,0.0,22.38,,,,,,0.44,37.4,-29.2,4.27,1.0,,93.0,6.99,10.14,18.55,37.0,-25.1,-4.1,1.08,0.64,13.890000343322754,10.08400379970227,18.705827048447713,50.011550149191976,49.06497322418465,69.69240799522497,33.94343237093603,29.775925567436268,,34.22026985619191,33.94343237093603,30.54908913384243,3,True,5.0,119.93584145970226,146.36622757639017,n/d,n/d,,,,False,False,,,Lateral,14.0,-0.7857118334088975,-25.418696830277376,False,False,False,sem sinal (Lateral)
CXSE3,BOVA11+Wishlist,BOVA11,Insurance,68.54,65.19,87.5,,1.6,0.3,,64.19,32.57,100.0,81.56,False,16,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,57600004096.0,12.81,4.2,7.0,9.62,32.79,28.44,-1.21,75.43,,,,,,1.0,123.26,12.8,11.17,20.76,,8.23,91.77,12.84,22.04,49.5,-12.9,2.2,0.68,0.53,19.200000762939453,13.196647714634738,24.479781510647438,19.859485566662585,12.416331379211774,33.60757828028972,22.898448930232796,16.063165576399218,,20.108590930544388,21.37896724844769,19.24107052360292,4,True,1.9,0.21390499495574922,4.732240268233379,2026-11-09,2026-11-04,próxima,"A Caixa Seguridade (CXSE3) apresenta-se como um caso de estudo interessante no setor de seguros, onde sua expressiva margem líquida de 75,43% coexiste com um ROE de 32,8% e um ROIC de -1,2%, ambos posicionados abaixo da média dos seus pares setoriais, que registram 34,3% e 19,5%, respectivamente. Essa rentabilidade ligeiramente inferior aos concorrentes diretos é precificada pelo mercado por múltiplos que exigem cautela, uma vez que o P/L de 12,81 e o P/VP de 4,2 sugerem que os indicadores de qualidade elevados não estão necessariamente acompanhados de um preço descontado. No que tange à remuneração ao acionista, o dividend yield de 7,0% mostra-se robusto e coerente com a forte geração de caixa da companhia, sendo sustentado por uma operação que historicamente dispensa alavancagem financeira sufocante, garantindo a perenidade dos proventos. O crescimento da empresa é um dos grandes destaques positivos, evidenciado por um CAGR de receita nos últimos cinco anos de 12,8%, patamar que supera com folga a média do setor, que encolheu 2,5% no mesmo período. Esse desempenho operacional robusto reflete-se no checklist de critérios fundamentalistas, no qual a companhia atende a 4 de 6 requisitos possíveis, falhando principalmente em superar seus pares nas métricas de retorno sobre o capital. Sob a ótica do valuation, a análise dos preços-teto revela uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 12,42 por Graham e R$ 13,20 por Bazin, até os otimistas R$ 24,49 por Gordon e R$ 33,63 por Lynch. A média dessas metodologias resulta em R$ 20,12 e a mediana em R$ 21,38, o que deixa o preço-teto ajustado com margem de segurança em R$ 19,25, indicando um upside extremamente limitado de apenas 0,2% em relação ao preço atual de R$ 19,21. Em balanço, os prós da Caixa Seguridade residem em seu crescimento de receita muito acima do setor, margem líquida excepcional, ótima pontuação de segurança e dividendos atrativos, enquanto os contras concentram-se no ROE e ROIC abaixo da média dos pares, na tendência gráfica de baixa e na quase total ausência de margem de segurança para novos aportes no preço atual.",,True,False,,,Em Baixa,19.31999969482422,-0.621112493686593,-13.289192574283405,True,False,False,sem sinal (Em Baixa; sem novo topo (-0.6%))
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.48,71.74,50.0,,,0.9,,77.92,80.99,52.37,59.57,False,17,Não,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.57,True,1425409408.0,4.84,1.32,6.81,6.32,27.32,38.02,24.26,8.62,2.0,1.22,0.7,3.0,1.2,0.32,30.59,-37.3,2.87,7.78,1.2,73.04,24.14,6.46,17.36,8.7,-59.6,-21.8,1.48,0.51,7.019999980926514,3.1695816464459354,5.87957395415721,19.21797515439593,13.1740322900929,30.924409662012565,10.95072400487419,17.549999952316288,28.01943060924755,,,,6,False,9.8,,,n/d,2025-12-30,última,,,False,False,,,Em Baixa,7.449999809265137,-5.7718099241272025,-59.610219642270245,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
VLID3,SMALL11,SMALL11,Bens Industriais,67.9,67.53,70.0,,,0.7,,62.12,75.56,66.22,74.47,False,18,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1346657024.0,6.09,0.8,11.08,8.58,13.18,13.73,15.68,11.15,3.17,0.48,0.43,2.3,0.41,0.97,52.26,-32.9,9.9,7.18,1.13,45.32,54.23,16.3,22.63,5.6,-23.9,-3.1,0.93,0.51,17.219999313354492,10.555007372285207,19.579538675589056,37.46551574744614,37.005881094975116,42.05586988138924,34.53700351940335,18.73691349680193,31.99718884347838,31.62541589415474,34.53700351940335,31.083303167463015,7,True,4.0,80.50699423290466,83.65515188858647,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,17.530000686645508,-1.7684047983362428,-24.579004226094327,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.8%))
LAVV3,SMALL11,SMALL11,Imobiliário,66.61,64.25,80.0,,,0.8,,66.53,55.17,55.1,95.04,False,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1944571776.0,5.47,1.36,24.02,14.03,24.9,19.67,8.69,19.91,6.98,1.5,2.42,4.12,0.86,0.95,76.76,-30.3,2.84,4.85,1.47,60.31,33.37,9.22,18.94,7.9,-47.5,-13.1,1.49,0.71,9.949999809265137,9.972782002839043,17.985695992809056,23.43250039296803,17.30418757403493,36.052787475662235,24.18416938676832,11.477151058307957,9.949999809265137,18.79490921158184,17.64494178342199,15.880447605079793,8,True,3.6,59.60249155273756,88.89356353635898,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.359999656677246,-3.9575276158224093,-47.576395947095094,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
GRND3,SMALL11,SMALL11,Consumo discricionário,66.56,64.19,80.0,,,0.9,DY5a=20.2%>=20,62.69,64.01,67.77,,False,20,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3121473536.0,5.43,0.98,42.64,20.24,18.04,16.72,7.81,24.95,8.3,-3.59,-6.43,2.05,0.02,0.36,109.89,-24.5,4.61,2.66,2.01,29.93,70.07,3.37,4.83,2.7,-28.4,-10.2,0.72,0.45,3.4600000381469727,5.00173748462889,9.278223033986592,8.442909853673552,7.114664249962019,19.116022310204272,6.059476722895763,7.710128998449057,2.304323209746105,,,,6,False,8.3,,,2026-11-05,2026-04-24,última,,,False,False,,,Em Baixa,3.554507255554199,-2.658799395037148,-29.13123115503581,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.7%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.42,65.79,70.0,,,0.9,,68.23,75.48,56.59,48.94,False,21,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10214543360.0,7.16,1.03,8.57,4.37,14.41,11.89,23.53,9.35,1.92,0.59,0.35,1.69,0.32,0.72,31.27,3.2,6.23,6.22,1.29,46.72,53.28,10.5,16.05,1.2,-33.8,-22.8,1.46,0.66,10.630000114440918,3.316155770100814,6.15146895353701,19.671438759265662,18.567327797569295,21.18770835924569,15.938792859057985,13.208367335425205,29.88003744046685,,,,6,False,9.0,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,12.390000343322754,-14.20500548920759,-35.621810361890205,True,False,False,sem sinal (Em Baixa; sem novo topo (-14.2%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.24,65.58,70.0,,,0.7,,78.82,31.24,70.0,82.98,False,22,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,True,True,True,0.03,True,2251115520.0,9.15,2.34,10.31,10.07,25.55,24.91,27.01,10.14,6.31,0.07,0.04,2.22,0.23,4.54,92.1,23.5,6.72,14.79,1.33,34.75,65.25,26.65,39.14,28.1,-12.8,10.5,0.93,0.51,34.13999938964844,24.54674067808188,29.257962464192737,31.766152984411722,34.99744118318851,45.08498115173214,48.30580691445689,14.698830663314878,29.595946111769308,32.281732768893505,30.681049548090513,27.612944593281462,8,True,3.3,-19.118497109130118,-5.443077486751147,n/d,n/d,,,,False,False,,,Em Alta,35.38999938964844,-3.532071267471182,-13.648547956696166,False,False,False,sem sinal (Em Alta)
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.1,65.41,70.0,,,0.9,,71.96,52.2,54.48,90.78,False,23,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.31,True,5584840192.0,6.67,2.45,14.13,12.12,36.78,26.14,9.99,17.73,4.9,0.6,0.83,4.18,1.16,0.95,80.84,8.6,4.67,5.44,1.01,82.45,14.5,10.3,16.95,4.3,-36.6,-15.6,1.49,0.64,10.739999771118164,9.297954731276837,17.247706026518532,21.3350820040953,12.602292982424208,30.861885713541664,25.304009737346963,11.433253505981522,9.317837719336898,17.17500280256524,14.92499950447137,13.432499554024233,8,True,3.3,25.069830915142987,59.91623061996687,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.579999923706055,-7.2538873758390965,-37.76754302785289,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.3%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.25,66.18,60.0,,,0.5,,72.26,53.34,78.24,46.81,False,24,Não,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4800186880.0,8.09,1.46,8.16,4.3,18.07,19.14,17.52,13.1,6.4,-1.0,-0.8,2.64,0.26,0.69,34.78,14.3,7.38,5.97,1.67,43.4,56.17,9.95,15.13,47.4,-3.0,6.7,1.05,0.48,14.670000076293945,4.504798644629343,8.35640148578743,24.026885168219376,20.24746637752396,29.1666877563621,16.698188202629748,18.27742931825878,14.560972088503563,18.762004342469282,18.27742931825878,16.4496863864329,7,True,6.5,12.131467627016912,27.893689467581062,n/d,n/d,,,,False,False,,,Em Alta,14.729999542236328,-0.4073283625728674,-6.3161689188945385,False,False,False,sem sinal (Em Alta)
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,64.72,64.38,66.66666666666667,,,0.9,,59.86,89.92,43.62,62.41,False,25,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2472108032.0,4.46,0.66,6.41,6.49,14.79,7.33,14.93,7.02,2.0,1.94,1.82,1.67,0.72,0.42,28.93,-9.5,4.47,5.91,0.81,60.22,39.78,7.28,17.96,13.2,-54.1,-21.4,1.73,0.57,8.239999771118164,3.8179980117555212,7.0823863118064905,24.479819947828624,22.78132929040528,31.404222101481203,9.59235712604841,17.14208112476735,,,,,6,False,8.2,,,n/d,n/d,,,,False,False,,,Em Baixa,9.180000305175781,-10.239656893340566,-54.409812262477075,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.2%))
