ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
LEVE3,SMALL11,SMALL11,Consumo discricionário,70.14,70.17,70.0,,,0.9,,86.35,57.07,35.24,100.0,False,11,Não,6,8,False,,True,,True,False,True,False,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,1.08,True,4339959296.0,6.27,4.53,8.85,19.55,72.29,64.73,34.45,13.0,5.14,1.2,0.49,1.43,1.7,0.24,122.58,25.8,6.28,14.14,0.81,77.23,22.71,24.26,35.6,32.0,-10.1,-2.7,0.65,0.46,32.02000045776367,44.71507541144699,82.94646488823416,67.66587018586422,28.499006567889737,153.2057438170511,98.51666666666667,61.79298333954394,24.710035143050263,76.76311583952811,67.66587018586422,60.8992831672778,7,True,6.2,90.19138755980862,139.73489925705445,n/d,2026-04-30,última,,,False,False,,,Em Alta,34.0,-5.8235280654009625,-11.571385619022879,True,False,False,sem sinal (Em Alta)
RIAA3,SMALL11,SMALL11,Consumo discricionário,70.12,70.14,70.0,,,0.9,,65.64,93.9,39.18,92.96,False,12,Não,4,8,False,,False,,False,False,True,True,True,True,7,10,True,True,False,False,False,True,True,False,True,False,True,0.47,True,3353780992.0,2.24,0.63,47.47,13.14,28.35,8.06,8.96,14.35,2.52,2.11,3.3,1.61,0.68,0.15,29.43,16.6,5.0,4.35,1.05,64.01,35.99,5.72,10.43,16.7,-36.0,-22.5,1.63,0.62,6.679999828338623,6.26800817768507,11.627155169605805,39.51339184173515,26.673095903307296,83.90719281815639,51.88018214566937,36.0839276441506,34.99465707560904,,,,6,False,13.4,,,n/d,n/d,,,,False,False,,,Em Baixa,8.079999923706055,-17.326734017161893,-38.339196952074104,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.3%))
VTRU3,SMALL11,SMALL11,Consumo discricionário,69.48,72.92,50.0,,,0.9,P/L=1.85<2,85.85,90.24,55.11,7.04,False,13,Rompimento,7,8,False,,True,,,,True,True,False,True,4,8,True,True,True,True,False,True,True,True,True,False,True,0.37,True,2023142912.0,1.85,0.5,0.19,0.21,27.23,9.79,15.07,46.56,2.89,2.1,1.95,2.56,0.56,,0.38,-23.9,4.02,6.37,0.37,51.99,48.01,10.08,16.86,34.4,-19.6,1.7,1.16,0.51,13.550000190734863,0.19955465312550894,0.290551574950741,76.1729740452122,66.82818928032628,,0.4136666666666666,19.566409541833355,36.61769599901079,,,,2,False,381.7,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,13.520000457763672,0.22189150854625694,-21.892568749534945,False,True,False,"Rompimento (vol x0.1, +0.2% do topo, MM50>MM200)"
PETR3,BOVA11,BOVA11,Energia,69.46,72.9,50.0,,,0.9,DY5a=38.9%>=20,86.22,78.15,36.38,,False,14,Não,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.7,True,603708260352.0,4.77,1.32,4.65,38.86,27.73,30.77,19.69,24.32,2.95,1.29,0.92,0.85,0.76,0.32,185.37,96.8,3.17,10.07,0.28,65.87,33.99,28.69,52.45,63.2,-10.7,1.2,0.41,0.25,46.84000015258789,130.01868174967862,241.18465464565384,130.11111153496637,88.54458193420376,294.5911959282258,56.58797333333334,118.81844902438442,55.007759354741296,139.35805093814844,124.41856538703152,111.97670884832837,8,True,5.4,139.06214449946305,197.5193221267506,2026-08-06,2026-08-24,próxima,,,False,False,,,Em Alta,48.05994415283203,-2.5383799788961103,-11.823258593221508,True,False,False,sem sinal (Em Alta)
BRSR6,SMALL11,SMALL11,Produtos financeiros,68.86,69.98,62.5,17.35,,0.4,,45.54,91.28,90.71,85.21,False,15,Não,2,6,False,,True,,False,False,True,,False,True,5,8,False,False,False,,False,,True,True,True,False,True,,True,5459809280.0,3.57,0.47,11.88,10.16,13.26,9.63,0.0,22.38,,,,,,0.42,36.28,-29.2,4.1,1.0,,93.0,6.99,10.06,18.55,32.7,-28.0,-8.7,1.05,0.63,13.350000381469727,9.690376392195466,17.97564820752259,49.5483207435501,48.886562453684746,69.59797701595555,33.9901446414477,29.850453955217,,33.838037864173465,33.9901446414477,30.59113017730293,3,True,5.1,129.14703597884915,153.46844117803818,n/d,n/d,,,,False,False,,,Em Baixa,14.380000114440918,-7.162724094395722,-28.318185661892837,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.2%))
CXSE3,BOVA11,BOVA11,Insurance,68.76,65.45,87.5,,1.6,0.3,,63.99,33.94,100.0,81.69,False,16,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,54570000384.0,12.1,3.97,7.41,9.62,32.79,28.44,-1.21,75.43,,,,,,0.95,116.46,12.8,10.58,20.76,,8.23,91.77,12.48,22.04,45.7,-17.5,-2.9,0.67,0.53,18.190000534057617,12.505087740917004,23.19693775940104,19.91880223770772,12.44904487181205,33.71101117427898,22.898448930232796,16.111143330165323,,19.62981916706464,21.408625583970256,19.26776302557323,4,True,1.9,5.925027267028882,7.915440300901655,2026-11-09,2026-11-04,próxima,,,False,False,,,Em Baixa,19.75,-7.898731473125986,-17.850543192328615,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
ABCB10,SMALL11,SMALL11,Produtos financeiros,68.47,71.73,50.0,,,0.4,,75.67,64.63,,,False,17,Não,1,3,False,,,,,,True,,False,,1,2,True,False,,,False,,,,True,True,True,,True,,,0.92,,,14.9,,,40.92,,,,,,,,-2.9,,1.54,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
VLID3,SMALL11,SMALL11,Bens Industriais,67.5,67.06,70.0,,,0.7,,62.15,74.19,66.09,73.24,False,18,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1345874944.0,6.13,0.81,11.01,8.58,13.18,13.73,15.68,11.15,3.19,0.46,0.41,2.3,0.41,0.98,52.6,-32.9,9.89,7.53,1.13,45.32,54.23,16.3,22.63,5.6,-23.9,-3.6,0.93,0.52,17.209999084472656,10.547933156763195,19.566416005795723,37.199427058607284,36.63526687606894,41.62975180244142,34.52250540026866,18.52509825305234,31.02964259795041,31.30115828488354,34.52250540026866,31.070254860241796,7,True,3.9,80.53606341138189,81.87774520641507,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,18.46053695678711,-6.774114291700961,-24.622810072161062,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.8%))
LAVV3,SMALL11,SMALL11,Imobiliário,67.01,64.72,80.0,,,0.8,,66.53,57.11,55.0,95.07,False,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1893758848.0,5.27,1.31,24.94,14.02,24.9,19.67,8.69,19.91,6.78,1.5,2.42,4.12,0.86,0.81,73.9,-30.3,2.77,4.85,1.47,60.31,33.37,9.22,18.94,5.1,-48.8,-16.5,1.46,0.71,9.6899995803833,9.705996029729862,18.00462263514889,24.36290217079293,17.49339335923594,37.73319650597124,24.34660423467409,12.422634787266725,9.6899995803833,19.219918662900373,17.749007997192415,15.974107197473174,8,True,3.9,64.85147460492766,98.34798240662157,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.569999694824219,-8.325450708118986,-48.94626019974302,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.3%))
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.92,66.38,70.0,,,0.9,,71.92,55.98,54.34,91.55,False,20,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.5,True,3393437952.0,6.37,2.34,14.79,12.12,36.78,26.14,9.99,17.73,4.7,0.6,0.83,4.18,1.16,0.76,77.21,8.6,4.51,5.44,1.01,82.45,14.5,10.3,16.95,0.7,-38.8,-19.1,1.46,0.64,10.369999885559082,8.977634231144688,16.653511498773394,21.570250939349734,12.7406728960303,33.379190781964446,25.62013688323925,12.927757085856504,9.207832625749116,17.634623367763428,14.790634292314948,13.311570863083453,8,True,3.7,28.36616210209131,70.05422914537174,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.8100004196167,-12.193060820436052,-39.91149111430221,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.2%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.72,66.14,70.0,,,0.7,,78.74,33.42,69.86,83.8,False,21,Fundo duplo,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2251774976.0,8.93,2.28,10.56,10.07,25.55,24.91,27.01,10.14,6.17,0.07,0.04,2.22,0.23,3.46,89.9,23.5,6.72,14.79,1.33,34.75,65.25,26.65,39.14,28.2,-12.7,11.2,0.91,0.51,34.150001525878906,24.55748431367702,30.881813646009153,34.35027003323322,35.89953584766578,48.36586510243916,48.572148770984484,16.417462268700532,29.752322506906772,33.599612811202014,32.61604183962119,29.354437655659073,8,True,3.0,-14.042646137470161,-1.6116799124000214,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como um ativo de alta qualidade operacional no setor de bens industriais, evidenciado por um ROE de 25,6% e um ROIC de 27,0% que se posicionam muito acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa expressiva rentabilidade convive com múltiplos de valuation mistos, pois enquanto o P/L de 8,93 sugere um preço razoável frente aos lucros, o P/VP de 2,28 indica um prêmio sobre o valor patrimonial, refletindo o forte retorno sobre o capital empregado. A saúde financeira da companhia é um dos seus maiores destaques, uma vez que a relação Dívida Líquida/EBITDA de apenas 0,07 está substancialmente abaixo do par setorial de 2,38, o que, somado a uma liquidez corrente de 2,22, confere extrema solidez para honrar compromissos. Esse endividamento mínimo e a alta geração de caixa sustentam um expressivo Dividend Yield de 10,56%, mostrando-se plenamente coerente e sustentável diante da robusta lucratividade e da estrutura de capital desalavancada. Por outro lado, o crescimento da receita nos últimos cinco anos, com CAGR de 23,5%, ficou ligeiramente abaixo da média do setor de 27,1%, o que ajuda a explicar o PEG elevado de 3,46 e o score de valor mais modesto de 33,0. No checklist de critérios fundamentalistas, a empresa demonstra forte consistência ao atender 6 dos 8 requisitos avaliados, falhando apenas na margem líquida de 10,14% (abaixo do sarrafo de 15%) e no crescimento histórico inferior ao de seus pares. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos, variando desde os conservadores R$ 24,72 por Bazin até os otimistas R$ 48,69 por Lynch, resultando em uma média de R$ 33,78 e mediana de R$ 32,83. Frente ao preço atual de R$ 34,38, o papel negocia ligeiramente acima dessa média e apresenta um upside negativo de 14,0% em relação ao preço-teto ajustado com margem de segurança de R$ 29,55, embora a tendência técnica de curto prazo sinalize alta e rompimento gráfico. Em suma, os principais prós da TGMA3 residem em sua rentabilidade excepcional, endividamento quase nulo e proventos altamente atrativos, enquanto os contras concentram-se no crescimento de receita abaixo da média setorial e na escassez de margem de segurança nos preços atuais.",Fundo duplo,False,False,,,Em Alta,34.380001068115234,-0.668992248664102,-13.623249216143229,True,True,True,Fundo duplo — rompeu pescoço ~R$31.25 (candidato)
GRND3,SMALL11,SMALL11,Consumo discricionário,65.92,63.44,80.0,,,0.9,DY5a=20.2%>=20,62.72,61.23,67.84,,False,22,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3139516928.0,5.59,1.01,39.64,20.23,18.04,16.72,7.81,24.95,8.57,-3.59,-6.43,2.05,0.02,0.37,113.11,-24.5,4.64,2.66,2.01,29.93,70.07,3.37,4.83,3.3,-28.0,-10.6,0.74,0.46,3.4800000190734863,5.029657668218789,9.330014974545852,8.248658363635723,6.947105825510366,18.676207615778996,6.059476722895763,7.53273707169753,2.2403992132966675,,,,6,False,8.3,,,n/d,n/d,,,,False,False,,,Em Baixa,3.652698040008545,-4.727957773773561,-28.721585487533474,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.7%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.82,65.08,70.0,,,0.9,,68.22,72.89,56.52,48.59,False,23,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10291416064.0,7.41,1.07,8.29,4.36,14.41,11.89,23.53,9.35,1.99,0.59,0.35,1.69,0.32,0.76,32.34,3.2,6.25,6.22,1.29,46.72,53.28,10.5,16.05,2.0,-33.3,-23.0,1.46,0.66,10.710000038146973,3.3382891126343512,6.192526303936721,19.15080978481071,18.041794782461604,20.399903442495184,15.916546493507308,12.719430175712077,27.912446337709646,,,,6,False,8.4,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.850000381469727,-22.6714819988297,-35.13731665308419,True,False,False,sem sinal (Em Baixa; sem novo topo (-22.7%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.72,66.73,60.0,,,0.5,,72.0,56.09,78.29,46.48,False,24,Fundo duplo,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4528601600.0,7.72,1.39,8.55,4.3,18.07,19.14,17.52,13.1,6.07,-1.0,-0.8,2.64,0.26,0.64,33.2,14.3,6.97,5.97,1.67,43.4,56.17,9.95,15.13,39.0,-8.5,0.9,1.04,0.48,13.84000015258789,4.250853302540402,7.885332876212445,23.753886272252533,20.040626941437925,29.349915278034956,16.74092832809791,18.392179155832647,13.840000152587889,18.571838429208043,18.392179155832647,16.55296124024938,7,True,6.9,19.602319781435874,34.1895825466112,n/d,n/d,,,Fundo duplo,False,False,,,Lateral,15.130000114440918,-8.526106755424145,-11.61661692471706,False,True,False,Fundo duplo — rompeu pescoço ~R$13.81 (candidato)
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.07,64.79,66.66666666666667,,,0.9,,59.9,91.36,43.61,62.68,False,25,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2259098880.0,4.19,0.62,6.83,6.49,14.79,7.33,14.93,7.02,1.89,1.94,1.82,1.67,0.72,0.39,27.18,-9.5,4.05,5.91,0.81,60.22,39.78,7.28,17.96,3.4,-58.1,-29.2,1.7,0.58,7.53000020980835,3.4890202218616855,6.472132511553426,23.812053169441672,22.160695744184864,31.01310160430033,9.614841882991668,16.96709510513526,,,,,5,False,8.9,,,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-23.006130721838836,-58.33809068393157,False,False,False,sem sinal (Em Baixa; sem novo topo (-23.0%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,64.87,63.96,70.0,,,0.9,,75.58,43.06,58.21,75.35,False,26,Fundo duplo,6,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,True,False,True,0.19,True,8605496320.0,12.51,2.42,13.98,8.78,19.37,-7.05,17.96,14.52,8.01,0.82,0.64,1.91,0.39,0.13,109.81,92.8,10.32,7.61,0.98,45.48,54.52,7.74,16.06,63.7,-21.1,3.7,1.08,0.46,12.670000076293945,7.944122931124392,14.736348037235746,13.419464509264168,10.922738558663358,30.38369322852265,10.329989999999999,12.25475626883747,6.022326813960824,10.80424958844085,10.922738558663358,9.830464702797023,7,True,5.0,-22.41148663297802,-14.725733832819666,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,13.529999732971191,-6.356242968590142,-21.886556025546245,False,True,False,Fundo duplo — rompeu pescoço ~R$12.47 (candidato)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.09,61.87,70.0,,,0.8,,86.33,41.03,43.73,40.14,False,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,12919435264.0,9.94,2.04,4.18,3.71,20.52,17.07,18.7,43.42,7.43,2.13,1.59,1.64,0.75,0.77,36.87,62.0,9.94,10.89,0.29,52.11,47.88,25.22,35.12,4.3,-25.1,-10.9,1.27,0.8,26.309999465942383,6.970125453847716,12.929582716887511,35.07117635047652,27.714294169594496,44.10730462184078,26.500251372546614,28.624810822031215,23.08431491374751,28.290247852446377,27.714294169594496,24.942864752635046,7,True,6.3,-5.196255192163946,7.5265998734335815,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-9.494324932425924,-25.421287998782084,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.5%))
