ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PRNR3,SMALL11,SMALL11,Bens Industriais,27.19,29.47,14.285714285714286,,,0.7,,35.88,23.29,29.54,15.97,139,Não,2,8,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,True,False,True,False,True,1.45,True,1059961152.0,24.57,1.96,0.0,1.68,7.98,9.65,2.67,6.24,2.65,1.46,1.36,5.25,41.4,2500.3,18.399999618530273,2.066853160644665,3.1435270748216246,7.593272407022158,12.577040492160666,4.763860135269246,4.391878194439423,3.9536936050454354,3.558324244540892,4,True,6.1,-80.66128087873776,-76.13109627449965,n/d,n/d,,,,False,False,,,Em Alta,19.739999771118164,-6.788248065475977,-16.704393429464627,False,False,False,sem sinal (Em Alta; sem novo topo (-6.8%))
GFSA3,SMALL11,SMALL11,Consumo discricionário,26.57,31.26,0.0,,,0.9,P/L=-0.06<2,0.67,100.0,28.39,2.78,140,Não,1,7,False,,False,,False,,False,False,False,False,0,6,False,False,False,False,False,,False,True,True,,True,34620808.0,-0.06,0.02,0.0,0.0,-39.87,-6.27,-124.06,-5.68,,1.31,1.06,,,-55.9,0.23000000417232513,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,0.4099999964237213,-43.902437517431636,-98.71937630347001,False,False,False,sem sinal (Em Baixa; sem novo topo (-43.9%))
MGLU3,BOVA11+SMALL11,BOVA11,Consumo discricionário,26.23,27.92,16.666666666666668,,,0.9,,20.06,49.79,22.16,20.14,141,Não,1,8,False,,False,,False,,False,True,False,False,1,6,False,False,False,False,False,False,True,False,False,,True,3350844672.0,37.87,0.3,1.88,2.33,0.79,6.07,0.35,2.34,4.8,1.13,0.76,403.77,88.13,-2.0,4.320000171661377,0.6702082589178592,0.6750578076228405,0.765999329016945,6.079484327369624,0.2761632106602029,,,,4,False,22.0,,,n/d,n/d,,,,False,False,,,Em Baixa,5.159999847412109,-16.27906396493436,-62.253445393273395,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.3%))
DASA3,SMALL11,SMALL11,Cuidados de saúde,26.14,30.75,0.0,,,0.2,P/L=-3.49<2,12.51,79.0,22.0,9.72,142,Não,2,8,False,,False,,False,,False,False,False,False,0,6,False,False,False,False,False,False,True,True,False,,True,3611992576.0,-3.49,0.53,0.0,0.74,-15.14,6.51,-10.87,4.36,4.7,1.3,1.22,,,-41.9,2.890000104904175,0.14269275370001122,0.20236426888365228,,,,0.17252851129183175,0.17252851129183175,0.15527566016264857,2,True,1.4,-94.62713998178913,-94.03015553532126,n/d,n/d,,,,False,False,,,Lateral,3.069999933242798,-5.863186718329727,-39.41299546204971,False,False,False,sem sinal (Lateral; sem novo topo (-5.9%))
BRKM5,BOVA11+SMALL11,BOVA11,Materiais,26.12,23.67,40.0,,,1.0,P/L=-0.50<2,33.56,0.77,0.56,82.64,143,Não,5,8,False,,False,,False,,True,,True,False,2,5,True,True,False,False,True,False,True,True,False,,True,4582568448.0,-0.5,-0.29,0.0,9.8,58.03,-6.49,-13.68,55.94,16.21,0.71,,,,107.2,5.940000057220459,3.8810750490500854,6.856565919988484,,,,5.368820484519285,5.368820484519285,4.8319384360673565,2,True,1.8,-18.654235866650893,-9.615817629612112,n/d,n/d,,,,False,False,,,Em Baixa,6.190000057220459,-4.0387721759126975,-56.8940480963297,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
CSAN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,25.99,28.06,14.285714285714286,,,0.9,P/L=-1.44<2,15.86,35.37,47.88,25.0,144,Não,2,8,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,False,True,True,False,True,0.48,True,13608065024.0,-1.44,3.92,0.0,2.53,-2.72,8.5,-23.92,4.74,0.52,1.87,1.1,,,26.5,3.450000047683716,0.5818794505204488,1.0279870292527928,,,,0.8049332398866208,0.8049332398866208,0.7244399158979588,2,True,1.8,-79.00174185839974,-76.6686020648886,n/d,n/d,,,,False,False,,,Em Baixa,4.099999904632568,-15.853655416294554,-57.03611254782474,False,False,False,sem sinal (Em Baixa; sem novo topo (-15.9%))
ORVR3,SMALL11,SMALL11,Bens Industriais,24.7,26.12,16.666666666666668,,,0.7,,39.43,2.85,36.95,2.78,145,Não,1,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,True,False,False,1.17,True,9283108864.0,108.9,6.36,0.0,0.0,5.84,9.56,7.47,20.87,3.24,2.27,1.48,18.65,,37.5,16.899999618530273,,,1.7931357637763545,3.046038976388969,0.906299336751302,1.9151580256388752,1.7931357637763545,1.613822187398719,3,True,3.4,-90.45075607203435,-88.66770373450797,n/d,n/d,,,,False,False,,,Em Baixa,18.25749969482422,-7.4353011035721455,-20.376917244794733,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.4%))
KLBN11,BOVA11,BOVA11,Materiais,24.66,26.49,14.285714285714286,,,1.0,,23.6,19.33,21.85,66.67,146,Não,1,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,False,False,4.22,False,126914256896.0,39.71,2.35,6.5,7.09,5.92,5.45,0.86,6.21,3.99,2.0,2.3,,281.73,-51.7,18.010000228881836,8.51828751731908,12.080480479107061,4.287997124158585,8.843437334821305,,8.432550613851507,8.680862426070192,7.812776183463173,4,True,2.8,-56.619788538735435,-53.17850912445519,n/d,n/d,,,,False,False,,,Em Alta,18.639999389648438,-3.3798239345247283,-15.247057746438418,False,False,False,sem sinal (Em Alta; sem novo topo (-3.4%))
CVCB3,SMALL11,SMALL11,Consumo discricionário,24.47,25.85,16.666666666666668,,,0.9,P/L=-7.05<2,11.39,60.82,26.2,2.78,147,Não,2,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,True,True,False,True,2.01,False,739533952.0,-7.05,1.86,0.0,0.0,-26.34,5.79,-7.1,2.48,1.29,0.73,1.4,,,0.5,1.4199999570846558,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,1.5499999523162842,-8.387096724574693,-49.10394349462507,False,False,False,sem sinal (Em Alta; sem novo topo (-8.4%))
HBSA3,SMALL11,SMALL11,Bens Industriais,21.92,25.79,0.0,,,0.7,P/L=-23.12<2,25.69,25.71,37.63,2.78,148,Não,1,8,False,,False,,False,,False,False,False,False,0,6,False,False,False,False,False,False,True,False,False,1.79,False,4135563008.0,-23.12,1.98,0.0,0.0,-8.56,11.14,-7.87,7.26,3.45,3.58,1.85,,,-7.6,3.049999952316284,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,3.440000057220459,-11.337212163284017,-30.52391696863639,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
AURE3,BOVA11+SMALL11,BOVA11,Serviços públicos,21.06,22.26,14.285714285714286,,,0.0,P/L=-10.32<2,9.59,34.37,12.06,69.44,149,Não,2,8,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,False,False,True,True,False,1.21,True,11177594880.0,-10.32,0.98,0.0,7.48,-9.47,2.64,-8.09,11.76,6.49,1.12,1.85,,,5.9,10.699999809265137,5.33589257897209,9.314357540326554,,,,7.325125059649322,7.325125059649322,6.59261255368439,2,True,1.7,-38.38679746539956,-31.540886072666176,n/d,n/d,,,,False,False,,,Em Baixa,11.550000190734863,-7.3593105405450725,-27.01227884968922,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.4%))
TUPY3,SMALL11,SMALL11,Bens Industriais,20.44,24.05,0.0,,,0.7,P/L=-2.58<2,6.7,44.26,30.06,39.58,150,Pivô de alta,2,8,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,False,True,True,False,0.75,True,1974082688.0,-2.58,0.87,0.0,3.73,-33.8,1.49,-8.26,8.36,3.88,2.16,1.72,,,-5.8,15.0600004196167,3.7460547337025885,5.312586713250945,,,,4.529320723476767,4.529320723476767,4.07638865112909,2,True,1.4,-72.9323470282291,-69.92483003136567,n/d,n/d,,,Pivô de alta,False,False,,,Lateral,16.020000457763672,-5.9925094301837785,-11.463843521613647,False,True,False,Pivô de alta
MBRF3,BOVA11,BOVA11,Bens de primeira necessidade,15.61,18.37,0.0,,,0.0,DY5a=21.4%>=20,21.17,20.98,8.79,,151,Não,1,8,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,False,True,False,False,9.22,False,22038274048.0,57.67,1.93,10.96,21.44,3.34,6.28,0.23,5.57,4.61,1.08,5.22,17.27,1236.17,-21.9,15.9399995803833,22.77856404519536,30.28220594035792,2.4496738208503555,7.166810717433024,6.847894213220228,,,,2,False,12.4,,,n/d,n/d,,,,False,False,,,Em Alta,17.959999084472656,-11.247213847776582,-42.371657019822216,False,False,False,sem sinal (Em Alta; sem novo topo (-11.2%))
BBDC2,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,,152,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
BBDC1,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,,153,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
MOVI1,SMALL11,SMALL11,Bens Industriais,,,,,,0.7,,,,,,154,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
