ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.3,72.7,50.0,,,0.9,DY5a=38.9%>=20,85.49,78.9,36.19,,False,14,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$52.37, preço 0.9% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.65,True,668925231104.0,5.08,1.41,6.93,38.85,27.73,30.77,19.69,24.32,3.07,1.29,0.92,0.85,0.76,0.34,197.37,96.8,3.51,10.07,0.28,65.87,33.99,28.69,53.54,80.9,-3.1,12.2,41.12,39.71,-22.9,29.3,69.8,29.47,53.54,54.43,1.85,44.4,-2.83,1.46,0.4,0.24,-0.06,51.900001525878906,True,True,True,144.03099010362334,267.17748664222125,135.36909846808965,91.98504331661262,306.49607200322185,55.48704,123.62008237463283,56.55712364088774,147.59036706866115,129.49459042136124,116.54513137922511,8,True,5.5,124.5570866141732,184.37449466175474,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,53.540000915527344,-3.0631291774461222,-4.840482848061045,True,False,False,sem sinal (Em Alta)
CXSE3,BOVA11+DIVO11+Wishlist+Carteira,BOVA11,Insurance,68.99,65.72,87.5,,1.6,0.3,,64.06,34.42,100.0,82.88,False,15,Não,,,False,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,59639996416.0,13.11,4.3,6.84,9.62,32.79,28.44,-1.21,75.43,,,,,,1.02,126.11,12.8,11.57,20.76,,8.23,91.77,12.84,22.04,54.8,-9.8,5.6,17.15,16.84,-18.8,22.1,27.3,15.42,22.04,11.93,1.39,49.9,-2.09,1.45,0.67,0.53,0.06,19.8799991607666,True,True,False,13.659854220984275,25.339029579925832,20.09229510908905,12.559491234107982,33.99709750965617,22.898448930232796,16.251471472602272,,20.497406960057987,21.495372019660923,19.345834817694833,4,True,1.9,-2.6869434890417265,3.1056731657707726,2026-11-09,2026-11-04,próxima,"A Caixa Seguridade (CXSE3) apresenta-se como um caso de estudo interessante no setor de seguros, onde a sua elevada eficiência operacional, traduzida em uma robusta margem líquida de 75,43%, contrasta com indicadores de retorno que operam ligeiramente abaixo de seus pares. O ROE da companhia atinge 32,8% e o ROIC situa-se em patamar negativo de -1,2%, ambos abaixo da média setorial de 34,3% e 19,5%, respectivamente, o que sugere que, embora a empresa seja altamente lucrativa em suas operações, a eficiência na alocação de capital e o retorno sobre o patrimônio ainda enfrentam forte concorrência dos pares. Essa qualidade operacional intermediária convive com múltiplos de preço esticados, visto que o P/L de 13,11 e o P/VP de 4,3 revelam que o mercado cobra um prêmio considerável pelo papel, desalinhando a relação clássica de barganha onde retornos menores deveriam se traduzir em múltiplos mais descontados. No que tange ao crescimento, a empresa demonstra forte resiliência e expansão de mercado com um CAGR de receita de cinco anos de 12,8%, posicionando-se muito acima da média do setor, que encolheu 2,5% no mesmo período. Essa expansão dá suporte a um dividend yield de 6,84%, que se mostra sustentável e coerente com a geração de caixa da seguradora, especialmente pela ausência de pressões de endividamento financeiro pesado típicas de outros setores. No checklist de critérios fundamentalistas, a CXSE3 atende a 4 de 6 requisitos possíveis, confirmando sua solidez ao registrar valor de mercado robusto, ausência de venda de ações por controladores e crescimento superior aos pares, falhando apenas em superar as médias setoriais de rentabilidade. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos analíticos, variando desde os conservadores R$ 12,49 de Graham e R$ 13,59 de Bazin até os otimistas R$ 25,20 de Gordon e R$ 33,81 de Lynch. Essa disparidade resulta em uma média de R$ 20,42 e uma mediana de R$ 21,44, mas, quando aplicado o preço-teto ajustado com margem de segurança de R$ 19,30, o papel passa a apresentar um upside negativo de -2,4% em relação à cotação atual de R$ 19,77. Em balanço, os principais prós da companhia residem em seu crescimento histórico de receita muito acima do setor, margem líquida excepcional e distribuição consistente de proventos, enquanto os contras concentram-se no ROIC negativo, múltiplos de avaliação pressionados frente aos pares e a escassa margem de segurança nos preços atuais.",,True,True,19.51,1.9,Lateral,19.790000915527344,0.4547662510143935,-10.218192169033491,True,False,False,sem sinal (Lateral)
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.6,71.88,50.0,,,0.9,,77.33,83.03,52.17,58.9,False,16,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.52,True,1474141440.0,4.8,1.31,6.86,6.32,27.32,38.02,24.26,8.62,1.99,1.22,0.7,3.0,1.2,0.32,30.34,-37.3,3.41,7.78,1.2,73.04,24.14,6.46,17.36,12.4,-58.2,-16.1,13.75,12.28,-62.8,50.1,-44.4,6.46,16.13,-59.77,3.16,-51.3,-5.61,-1.4,1.5,0.52,0.08,7.260000228881836,False,False,False,3.2779435220695405,6.080585233438998,20.04062563180923,13.73319627147084,32.2481693212919,10.95072400487419,18.30125057697296,30.10958336978864,,,,6,False,9.8,,,n/d,2025-12-30,última,,,False,False,,,Lateral,7.610000133514404,-4.599210229854933,-58.22937102018282,True,False,False,sem sinal (Lateral)
VLID3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.88,67.51,70.0,,,0.7,,61.18,76.52,66.26,76.03,False,18,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$18.46, preço 1.9% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,True,True,True,True,0.1,True,1416257792.0,6.29,0.83,10.73,8.58,13.18,13.73,15.68,11.15,3.27,0.48,0.43,2.3,0.41,1.04,53.98,-32.9,10.41,7.18,1.13,45.32,54.23,16.3,22.63,11.1,-20.0,2.7,19.44,19.22,-27.9,31.8,-12.1,16.3,22.63,-27.47,2.0,-10.8,-3.08,-0.42,0.93,0.51,0.07,18.110000610351562,False,False,False,11.101504472314577,20.59329079614354,38.14904739064518,37.59632152930284,42.17224014114105,33.98464530282941,18.668254691465275,33.19158668914341,32.0507695058101,33.98464530282941,30.586180772546474,7,True,3.8,68.89110845785176,76.97829058873738,2026-11-04,2026-08-13,última,,,False,False,,,Lateral,18.0,0.611114501953125,-20.680939673531817,True,False,False,sem sinal (Lateral)
TGMA3,SMALL11+DIVO11,SMALL11,Bens Industriais,67.08,66.57,70.0,,,0.7,,78.21,35.81,69.98,84.25,False,19,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$34.23, preço 1.5% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,True,True,True,0.03,True,2223421696.0,8.91,2.28,10.59,10.06,25.55,24.91,27.01,10.14,6.15,0.07,0.04,2.22,0.23,3.38,89.68,23.5,6.64,14.79,1.33,34.75,65.25,26.65,39.14,26.5,-13.8,8.9,33.05,32.87,-31.9,31.2,-4.2,26.65,39.14,-19.57,1.96,1.4,-2.58,-0.23,0.9,0.5,0.15,33.720001220703125,False,False,False,24.241897565885985,30.65629435751857,34.18494516722964,35.48726790954142,48.071535674095024,48.59935940460783,16.383832248449462,30.6398578780703,33.53312377567478,32.4206197623741,29.178557786136693,8,True,3.0,-13.468099852197257,-0.5542035535681,n/d,2026-08-07,última,,,False,False,,,Em Alta,35.38999938964844,-4.718842039408977,-14.710863492499982,True,False,False,sem sinal (Em Alta)
GRND3,SMALL11+DIVO11,SMALL11,Consumo discricionário,65.96,63.48,80.0,,,0.9,DY5a=20.2%>=20,61.95,62.83,67.72,,False,20,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3337991936.0,5.75,1.04,40.33,20.24,18.04,16.72,7.81,24.95,8.84,-3.59,-6.43,2.05,0.02,0.38,116.39,-24.5,4.93,2.66,2.01,29.93,70.07,3.37,4.83,9.9,-23.5,-2.8,3.89,4.01,-30.3,28.0,-14.0,3.37,4.83,-29.37,1.76,-10.2,-2.47,-0.54,0.75,0.46,0.04,3.700000047683716,True,True,False,5.349692455207376,9.92367950440968,8.526087066401605,7.176990919045623,19.304348074871562,6.059476722895763,7.786087056864864,2.3808949827127974,,,,6,False,8.1,,,2026-11-05,2026-04-24,última,,,False,False,,,Lateral,3.690000057220459,0.27100244737636725,-24.21547826164633,True,False,False,sem sinal (Lateral)
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.8,65.06,70.0,,,0.9,,67.31,74.41,56.52,48.63,False,21,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10954447872.0,7.68,1.11,7.99,4.37,14.41,11.89,23.53,9.35,2.07,0.59,0.35,1.69,0.32,0.8,33.57,3.2,6.68,6.22,1.29,46.72,53.28,10.5,16.05,8.6,-29.0,-15.9,14.29,14.03,-34.6,38.3,-12.2,10.5,15.66,-27.57,2.42,-17.9,-3.97,-0.91,1.45,0.66,0.11,11.399999618530273,False,False,False,3.5594516334941173,6.602782780131587,19.66796809186538,18.520554980180457,20.697589015726845,15.890723445815143,12.896776418577383,29.414364158259954,,,,6,False,8.3,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,11.399999618530273,0.0,-30.95848265146315,True,False,False,sem sinal (Em Baixa; sem novo topo (+0.0%))
LAVV3,SMALL11+DIVO11+Carteira,SMALL11,Imobiliário,65.75,63.23,80.0,,,0.8,,65.88,52.37,54.87,95.21,False,22,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$10.24, preço 3.8% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,2077467136.0,5.79,1.44,22.72,14.04,24.9,19.67,8.69,19.91,7.29,1.5,2.42,4.12,0.86,1.24,81.3,-30.3,3.03,4.85,1.47,60.31,33.37,9.22,18.94,15.3,-43.9,-5.3,12.97,13.32,-51.3,36.3,-28.3,9.22,18.94,-43.67,2.29,-17.6,-3.58,-0.41,1.51,0.72,0.05,10.630000114440918,True,True,False,10.661670302261319,16.717865121759523,20.56279938293081,17.462402743844514,34.32743927471726,23.925384289637936,10.277521699566865,10.630000114440918,18.07063536614489,17.09013393280202,15.381120539521817,8,True,3.3,44.695393922211466,69.99656793602314,n/d,2026-02-03,última,"A incorporadora Lavvi (LAVV3) apresenta uma interessante assimetria no setor imobiliário, onde a alta qualidade de curto prazo convive com múltiplos de preço bastante descontados. O retorno sobre o patrimônio líquido (ROE) de 24,9% posiciona-se significativamente acima da média setorial de 15,2%, sugerindo forte eficiência na alocação do capital próprio, embora o retorno sobre o capital investido (ROIC) de 8,7% fique ligeiramente abaixo dos 9,1% dos pares devido à estrutura de capital da atividade. Essa rentabilidade robusta é negociada a múltiplos atraentes, com um indicador preço/lucro (P/L) de apenas 5,79 e preço/valor patrimonial (P/VP) de 1,44, o que evidencia que a qualidade da operação não está precificada com ágio pelo mercado. No âmbito financeiro, a excelente margem líquida de 19,91% apoia-se em um endividamento extremamente controlado, visto que a relação dívida líquida/EBITDA de 1,5 vezes está muito abaixo da alavancada média do setor de 16,75 vezes, garantindo folga financeira e uma liquidez corrente robusta de 4,12. Essa sólida estrutura de capital e a alta lucratividade sustentam um expressivo dividendo de 22,72%, que se mostra coerente com a geração de caixa recente, embora o investidor deva monitorar a sustentabilidade futura desse fluxo frente à forte retração histórica de receita, evidenciada pelo crescimento anual composto (CAGR) de faturamento nos últimos cinco anos de -30,3%, bem abaixo da média setorial de 0,2%. Essa divergência entre a rentabilidade atual e o histórico de crescimento reflete-se no checklist de critérios fundamentais do papel, que atende a 5 dos 8 requisitos avaliados, penalizado justamente pelo recuo na receita, pelo ROIC abaixo dos pares e por transações de insiders. Sob a ótica de valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 10,72 pelo modelo de Bazin até os otimistas R$ 34,52 pela fórmula de Lynch. Tomando como referência a média de R$ 18,16 e a mediana de R$ 17,19, o preço-teto ajustado com margem de segurança estabelece-se em R$ 15,47, o que aponta para um expressivo potencial de valorização de 44,7% em relação à cotação atual de R$ 10,69. Em balanço, o ativo destaca-se positivamente pelo seu endividamento muito inferior ao do setor, rentabilidade sobre o patrimônio elevada e proventos excepcionais, mas traz como contrapartida o sinal de alerta de uma severa contração histórica em suas receitas e a falta de alinhamento recente nas negociações de insiders.",,False,True,10.43,1.92,Em Alta,10.850000381469727,-2.027652159391058,-43.99367560159365,True,False,False,sem sinal (Em Alta)
DIRR3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,65.43,64.62,70.0,,,0.9,,71.57,49.68,54.44,91.1,False,24,Não,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.31,True,5943643136.0,6.98,2.57,13.51,12.12,36.78,26.14,9.99,17.73,5.1,0.6,0.83,4.18,1.16,1.23,84.6,8.6,4.97,5.44,1.01,82.45,14.5,10.3,16.95,11.0,-32.6,-9.2,13.84,13.85,-39.2,40.1,-16.1,10.3,16.88,-31.47,2.53,-16.4,-4.14,-0.63,1.47,0.64,0.07,11.430000305175781,False,False,True,9.895309862047142,17.56097466987033,20.75783243731906,12.800980265952292,29.122965772533842,24.977344997126664,10.204961993670539,9.679179344710066,16.874943667903743,15.180977467911312,13.66287972112018,8,True,3.0,19.535252461308318,47.637298489505376,n/d,2025-12-17,última,,,False,False,,,Lateral,11.470000267028809,-0.34873549190761466,-33.76936523813134,True,False,False,sem sinal (Lateral)
B3SA3,BOVA11+AUVP11,BOVA11,Produtos financeiros,65.16,64.89,66.66666666666667,,,0.4,,93.23,24.76,,37.67,False,25,Fundo duplo,,,False,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,86941990912.0,16.43,4.68,4.46,3.56,28.49,23.11,22.2,49.45,,,,,,1.39,58.49,33.0,13.73,9.25,0.57,63.98,35.97,11.68,19.55,49.1,-10.9,9.5,15.0,15.09,-27.8,35.0,32.2,13.18,19.55,16.83,2.21,21.7,-3.24,0.78,1.61,0.8,0.08,17.420000076293945,False,False,True,4.429493160380584,8.216709812505982,14.048387158301567,9.42318469444971,16.3135769231075,9.212256123858074,10.714184207221464,,8.976711563761553,8.714482968182029,7.843034671363826,4,True,3.2,-54.97683905273318,-48.4689349916965,2026-11-12,2026-06-25,última,"A B3SA3 apresenta uma sólida eficiência operacional no setor de produtos financeiros, com um ROE de 28,5% e um ROIC de 22,2% que se posicionam significativamente acima dos seus pares setoriais, de 17,1% e 2,4%, respectivamente, sugerindo uma alta capacidade de gerar valor sobre o capital empregado. Essa qualidade superior, contudo, cobra o seu preço no mercado, visto que os múltiplos de valuation da companhia são elevados, com um P/L de 16,43 e um P/VP de 4,68, indicando que o investidor paga um prêmio considerável por essa rentabilidade diferenciada. O crescimento histórico da empresa é robusto, evidenciado por um CAGR de receita de cinco anos de 33,0%, patamar muito acima da média do setor de 6,8%, o que corrobora o cumprimento de cinco dos seis critérios avaliados no checklist de investimentos. No que tange aos proventos, o dividend yield de 4,46% mostra-se moderado e sustentável quando amparado por uma expressiva margem líquida de 49,45%, embora o score de dividendos de 38,0 aponte para um foco menor em distribuição agressiva no momento. Sob a ótica do valuation por múltiplos métodos de preço-teto, observa-se uma dispersão relevante entre as metodologias, variando desde os conservadores R$ 4,41 pelo método de Bazin até R$ 16,25 pelo modelo de Lynch. A média desses cálculos de preço-teto situa-se em R$ 8,95 e a mediana em R$ 8,70, o que resulta em um preço-teto ajustado com margem de segurança de R$ 7,83. Frente ao preço atual de R$ 17,35, há um upside negativo de 54,9% em relação ao valor ajustado, sugerindo que o papel está esticado em termos de preço justo, apesar de sua tendência gráfica de alta e formação de fundo duplo. Em suma, os prós da B3SA3 residem em sua rentabilidade excepcional, forte crescimento histórico e dominância setorial, enquanto os contras concentram-se no valuation atual esticado frente às métricas de preço-teto e na ocorrência de venda de ações por parte de insiders.",Fundo duplo,False,False,,,Em Alta,17.350000381469727,0.40345644544756976,-13.034053038809601,True,True,True,Fundo duplo — rompeu pescoço ~R$16.00 (candidato)
BBSE3,BOVA11+DIVO11+AUVP11,BOVA11,Insurance,62.26,60.01,75.0,,1.3,0.3,,68.1,31.68,61.0,92.47,False,30,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,81784799232.0,8.81,7.43,11.16,12.8,84.38,83.67,0.0,87.93,,,,,,,112.77,-0.1,9.57,28.81,,55.04,44.96,28.18,42.13,49.5,0.0,16.3,32.78,33.13,-9.8,18.6,33.1,30.7,42.13,17.73,1.17,35.2,-1.8,1.47,0.56,0.52,0.06,42.130001068115234,True,True,True,38.5204593068709,56.08578875080403,49.733485937389155,24.70019421627433,,59.50416498381771,12.77494762402716,,50.960974744720446,52.909637344096595,47.61867360968694,4,True,1.5,13.027943039207823,20.96124721745771,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,41.790000915527344,0.8135921156717796,-1.9776605006377457,True,False,False,sem sinal (Em Alta)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.15,60.77,70.0,,,0.8,,85.81,37.83,43.28,40.41,False,31,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,14795233280.0,11.23,2.31,3.7,3.71,20.52,17.07,18.7,43.42,8.16,2.13,1.59,1.64,0.75,0.94,41.66,62.0,11.59,10.89,0.29,52.11,47.88,25.88,35.12,16.4,-14.2,3.3,28.66,29.18,-25.0,27.4,13.6,26.35,35.12,-1.77,1.73,6.0,-2.81,0.13,1.26,0.8,0.04,30.1299991607666,False,False,False,7.984404552629596,14.8110704451279,35.54964282102916,28.060442189163386,42.07124022504764,26.26934554937584,27.35549912052419,25.78408501533961,28.557332195086815,27.35549912052419,24.61994920847177,7,True,5.3,-18.28758747351601,-5.219605076284283,2026-10-29,2026-07-01,última,,,False,False,,,Em Alta,30.350000381469727,-0.724880454490695,-14.593060599772844,True,False,False,sem sinal (Em Alta)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.59,61.87,60.0,,,0.9,,75.56,51.68,66.19,17.12,False,32,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$23.54, preço 1.5% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5452782080.0,9.38,1.73,3.0,1.98,18.4,21.98,17.32,18.56,6.19,1.1,0.89,4.19,0.4,0.63,18.53,0.4,7.26,10.38,1.73,37.54,62.46,20.42,35.35,13.6,-34.4,1.7,27.27,26.84,-42.2,38.4,-28.1,20.42,32.35,-43.47,2.42,-22.6,-3.82,-0.66,1.15,0.52,0.04,23.190000534057617,False,False,False,3.271794075937297,6.069178010863686,32.7577299654865,27.306594864298322,41.94511292624717,10.852550891276438,29.900536028041632,15.077140108442078,,,,6,False,12.8,,,n/d,2025-12-22,última,,,False,False,,,Em Alta,23.760000228881836,-2.398988591470408,-35.388594550506724,True,False,False,sem sinal (Em Alta)
TOTS3,BOVA11+SMALL11+AUVP11,BOVA11,Tecnologia de informação,60.93,57.57,80.0,,,0.5,,85.61,30.99,49.31,14.38,False,37,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$30.00, preço 15.5% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19757621248.0,14.15,3.7,2.02,1.39,26.12,14.98,23.37,21.63,8.06,2.09,1.25,1.84,0.92,0.94,19.65,269.5,16.36,7.39,1.0,42.41,54.01,27.05,47.43,28.1,-26.9,11.4,36.3,37.18,-43.0,38.3,-14.5,27.05,46.82,-29.87,2.41,-21.7,-3.47,-0.62,0.92,0.42,-0.03,34.650001525878906,False,False,True,3.437583029394896,6.376716519527531,32.44611450303148,22.71514090605526,40.132592600686365,10.59424454785779,29.630036640504223,24.5587546841211,,,,6,False,11.7,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-2.256697376144745,-27.333755847194464,True,False,False,sem sinal (Em Alta)
BBDC3,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.89,59.43,62.5,15.65,,0.4,,48.05,67.38,66.43,76.71,False,39,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,167097204736.0,6.7,0.95,9.02,8.73,14.13,11.35,0.0,26.07,,,,,,1.14,58.52,17.8,,1.07,,92.32,7.66,12.89,17.94,22.4,-12.0,1.8,15.26,15.42,-22.4,23.6,5.6,13.91,17.94,-9.77,1.49,17.4,-2.18,0.39,1.13,0.84,-0.04,15.779999732971191,False,False,True,9.845515543702932,17.926923018728235,30.63172430232487,29.668736167801853,34.37563306767432,25.524487871231536,14.96792964497867,,20.982162683996894,21.725705444979887,19.5531349004819,4,True,3.1,23.910869653736498,32.96681266829271,2026-11-04,2026-10-02,próxima,,,False,False,,,Lateral,15.670000076293945,0.7019761081153764,-13.152029691115452,True,False,False,sem sinal (Lateral)
ITSA4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Financial Services,59.65,58.41,66.66666666666667,,,0.4,,60.81,44.57,,82.19,False,42,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$14.14, preço 1.7% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,False,False,True,,True,True,6,9,True,False,True,,False,,True,False,True,True,True,,True,155894235136.0,8.48,1.64,8.21,9.45,19.36,17.48,0.38,214.29,,,,,,2.21,80.16,28.4,7.32,0.38,0.64,16.02,79.82,9.78,14.79,42.2,-5.9,5.3,12.8,12.33,-17.7,24.2,22.6,11.35,14.79,7.23,1.52,34.6,-2.3,1.0,1.22,0.88,0.06,13.90999984741211,False,False,True,9.392327447664753,13.440013210283006,16.76600949481743,17.692880088223053,21.806028765236828,17.168720947922672,8.341916638459809,,14.191767775171966,15.103011352550217,13.592710217295195,4,True,1.8,-2.2810182142161906,2.0256501139522154,n/d,2026-12-01,próxima,"A Itaúsa (ITSA4) apresenta-se como uma holding financeira robusta, cujo retorno sobre o patrimônio líquido (ROE) de 19,4% situa-se abaixo da média do setor de 25,1%, enquanto o retorno sobre o capital investido (ROIC) de 0,4% supera os pares que registram 0,1%, sugerindo uma alocação de capital eficiente dentro de sua estrutura de conglomerado. Essa qualidade operacional convive com múltiplos de preço moderados, evidenciados pelo preço sobre lucro (P/L) de 8,48 e preço sobre valor patrimonial (P/VP) de 1,64, indicando que o mercado precifica o papel sem excessos de otimismo. A rentabilidade da companhia, coroada por uma margem líquida de 214,29%, sustenta um endividamento controlado e viabiliza um dividend yield (DY) atraente de 8,21%, patamar coerente com a forte geração de lucros e com a capacidade de distribuição recorrente aos acionistas. No quesito crescimento, a receita expandiu a uma taxa anual composta (CAGR) de 28,4% nos últimos cinco anos, ritmo que, embora expressivo, fica abaixo da média setorial de 37,6%. Esse desempenho misto é refletido no checklist de critérios da holding, que atendeu a apenas 3 de 6 requisitos avaliados, penalizado justamente pelo crescimento e pelo ROE inferiores aos pares, além de registrar transações de venda por parte de insiders. Sob a ótica do valuation, os métodos de preço-teto revelam uma dispersão acentuada, variando desde os conservadores R$ 9,28 pelo método de Bazin até os otimistas R$ 21,54 pelo modelo de Lynch. A média dessas metodologias alcança R$ 14,07 e a mediana atinge R$ 14,92, mas, quando aplicado o preço-teto ajustado com margem de segurança de R$ 13,43, o preço atual de R$ 13,74 passa a representar um upside negativo de 2,3%. Em suma, o investimento em ITSA4 contrapõe o benefício de um fluxo de dividendos robusto e alta eficiência de capital contra os desafios de um crescimento abaixo da média setorial e uma cotação atual que já consome a margem de segurança estimada.",,True,False,,,Lateral,13.739999771118164,1.2372640402170232,-7.405233574718784,True,False,False,sem sinal (Lateral)
ISAE4,BOVA11+DIVO11,BOVA11,Serviços públicos,59.51,59.42,60.0,,,0.1,,60.49,49.28,60.37,78.08,True,43,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,19631292416.0,6.9,0.88,6.27,8.95,12.71,14.91,9.63,26.39,7.6,3.41,4.96,5.28,0.79,1.42,61.77,220.0,9.37,6.2,0.28,54.58,44.81,21.41,31.63,29.9,-12.0,-0.2,26.92,26.63,-19.9,24.7,6.8,25.09,31.63,-8.57,1.56,22.7,-2.3,0.62,0.97,0.68,0.06,27.81999969482422,False,False,False,17.789819350290436,28.569343608626923,46.249678582463595,53.55283893159607,55.68532690103262,42.93270940278722,23.084630373305846,32.79845997561043,37.58285089071414,37.865584689198826,34.07902622027895,8,True,3.1,22.49829832535617,35.092923447106486,n/d,2026-04-20,última,,,False,False,,,Lateral,27.639999389648438,0.6512312197922698,-13.18025991938152,True,False,False,sem sinal (Lateral)
ITUB4,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.33,56.57,75.0,15.95,,0.4,,58.08,38.05,70.71,67.81,False,44,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$44.26, preço 5.1% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,462808416256.0,9.92,2.23,7.43,7.17,22.45,19.06,0.0,32.58,,,,,,1.53,71.12,8.1,8.24,1.58,,92.99,6.67,33.37,48.38,25.8,-13.2,2.2,39.62,39.86,-22.5,23.9,9.5,37.49,48.38,-5.87,1.51,20.0,-2.45,0.43,1.17,0.85,0.04,41.9900016784668,False,False,True,21.503048915297352,39.88815573787659,56.08543570964566,42.34760791899336,57.79073807532349,44.75881396007887,28.558112812740962,,40.55886358072462,42.32348484897773,38.09113636407996,4,True,2.6,-9.285223049624802,-3.4082830210413917,n/d,2026-10-01,próxima,,,False,False,,,Lateral,41.91999816894531,0.16699311206875844,-13.736792069980497,True,False,False,sem sinal (Lateral)
